State,Predicted energy,Original energy,Error,Formula
146,8527.652344351904,8527.538060371886,1.3401755490110729e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
147,8644.85262935267,8644.739435172238,1.3093995635294263e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
148,8762.852914265575,8762.740800644857,1.2794355472684506e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
149,8881.65319909063,8881.542156915499,1.2502578174948099e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
150,9001.253483827848,9001.143504107384,1.2218416517197735e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
151,9121.65376847725,9121.544842341276,1.1941632459916712e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
152,9242.854053038842,9242.746171735553,1.1671996751247738e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
153,9364.854337512643,9364.74749240625,1.1409288555786265e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
154,9487.654621898662,9487.548804467137,1.1153295093034951e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
155,9611.254906196922,9611.150108029768,1.0903811300060541e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
156,9735.655190407428,9735.55140320355,1.066063950354662e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
157,9860.855474530199,9860.75269009579,1.0423589115370332e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
158,9986.855758565247,9986.753968811736,1.0192476337063062e-05,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
159,10113.656042512588,10113.55523945466,9.967123878996147e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
160,10241.256326372235,10241.156502125876,9.74736069491315e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
161,10369.656610144204,10369.557756924807,9.533021727074194e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
162,10498.856893828506,10498.75900394903,9.32394766273583e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
163,10628.857177425156,10628.760243294311,9.119984704308076e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
164,10759.657460934168,10759.561475054668,8.920984346995112e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
165,10891.257744355558,10891.162699322393,8.726803169653732e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
166,11023.658027689338,11023.563916188104,8.537302631826759e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
167,11156.858310935524,11156.76512574079,8.352348882782761e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
168,11290.858594094128,11290.766328067844,8.171812577033477e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
169,11425.658877165166,11425.567523255097,7.995568700054834e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
170,11561.259160148651,11561.16871138686,7.823496399865836e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
171,11697.659443044595,11697.569892545964,7.655478826258949e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
172,11834.859725853017,11834.771066813788,7.49140297929828e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
173,11972.860008573927,11972.772234270287,7.33115956124587e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
174,12111.660291207341,12111.573394994048,7.174642836206632e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
175,12251.260573753272,12251.174549062283,7.021750497821745e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
176,12391.660856211736,12391.575696550908,6.87238353810349e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
177,12532.861138582744,12532.77683753453,6.726446126642672e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
178,12674.861420866315,12674.7779720865,6.583845492086308e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
179,12817.661703062458,12817.57910027893,6.44449180941473e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
180,12961.261985171188,12961.180222182737,6.3082980908974796e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
181,13105.662267192522,13105.581337867648,6.175180084475055e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
182,13250.862549126474,13250.782447402236,6.045056173506883e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
183,13396.862830973052,13396.783550853956,5.917847279945394e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
184,13543.66311273228,13543.584648289148,5.793476776575811e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
