Matrix Size,Eigenvalue,Kinetic Difference,Log Kinetic Difference
704,1.84623093822524972910007012458081516,0.0037961240919865722333323937151355369065439701080,-2.420659599304766373961683711968362331390380859375
705,1.84623093822281091078024786617683299,0.0037961240895477539135101353111533669065439701080,-2.42065959958377874272628105245530605316162109375
706,1.84623093822038588580164893533263534,0.0037961240871227289349112044669557169065439701080,-2.420659599861213262528281120466999709606170654296875
707,1.84623093821797455678729599213178208,0.0037961240847113999205582612661024569065439701080,-2.420659600137080591508720317506231367588043212890625
708,1.84623093821557682718399308391414370,0.0037961240823136703172553530484640769065439701080,-2.420659600411391831897844895138405263423919677734375
709,1.84623093821319260125420663603087162,0.0037961240799294443874689051651919969065439701080,-2.420659600684158530015110954991541802883148193359375
710,1.84623093821082178406803777078137687,0.0037961240775586272013000399156972469065439701080,-2.420659600955391344001554898568429052829742431640625
711,1.84623093820846428149528478396212114,0.0037961240752011246285470530964415169065439701080,-2.420659601225100931998213127371855080127716064453125
712,1.84623093820612000019759465975404856,0.0037961240728568433308569288883689369065439701080,-2.42065960149329750805691219284199178218841552734375
713,1.84623093820378884762070249482765019,0.0037961240705256907539647639619705669065439701080,-2.42065960175999261849710819660685956478118896484375
