Matrix size,Eigenvalue 1,Adjusted Eigenvalue 1,Log(Adjusted Eigenvalue 1),Eigenvalue 2,Adjusted Eigenvalue 2,Log(Adjusted Eigenvalue 2),Eigenvalue 3,Adjusted Eigenvalue 3,Log(Adjusted Eigenvalue 3),Eigenvalue 4,Adjusted Eigenvalue 4,Log(Adjusted Eigenvalue 4)
50,0.500000242188979628340553906490179497,2.42188979628340553906490179497E-7,-6.61584562252859686992678689421154558658599853515625,1.84623252062839037960459952446308997,0.000001582977042739944465819534440426,-5.80052538348487001229614179464988410472869873046875,3.93634226915643645725430263840833487,0.000004659450693723688300079345847146,-5.33166527960746261527447131811641156673431396484375,6.79967501039783429795022605184463476,0.000009732581949005818069480714024486,-5.01177193080515781531403263215906918048858642578125
51,0.500000228284829158600065763982180647,2.28284829158600065763982180647E-7,-6.64152294891986816338658172753639519214630126953125,1.84623242967261925191022238190940021,0.000001492021271612250088676980750666,-5.826224985122085087141385884024202823638916015625,3.93634200107966390043542807149172921,0.000004391373921166869425512429241486,-5.35739958157347917477864029933698475360870361328125,6.79967444943506313072180972905338578,0.000009171619177838589653157922775506,-5.03755398625750050456417739042080938816070556640625
52,0.500000215424987792532593916084191259,2.15424987792532593916084191259E-7,-6.6667039229925126875286878203041851520538330078125,1.84623234555530824964465168482053444,0.000001407903960609984517979891884896,-5.8514269693414124873243054025806486606597900390625,3.93634175319015335467022412914701840,0.000004143484410621104221570084530676,-5.3826342907997588582702519488520920276641845703125,6.79967393080738252947316998580787365,0.000008652991497237341013414677263376,-5.06283372303923950852322377613745629787445068359375
53,0.500000203513220352578262092504081371,2.03513220352578262092504081371E-7,-6.69140737346734670865089356084354221820831298828125,1.84623226764552929326770024299704599,0.000001329994181653607566538068396446,-5.876150258943635407149486127309501171112060546875,3.93634152362194133127829138305858234,0.000003913916198597712288823996094616,-5.40738847731782623640128804254345595836639404296875,6.79967345059167940002355597541636258,0.000008172775794107891399404285752306,-5.08763041503168889079233849770389497280120849609375
54,0.500000192463740756719384084167731588,1.92463740756719384084167731588E-7,-6.7156510774413451514419648447073996067047119140625,1.84623219538095213575692724360624248,0.000001257729604496096793538677592936,-5.90041271651989962521156485308893024921417236328125,3.93634131071236789054127134779708192,0.000003701006625156975268788734594196,-5.43168013747539912827733132871799170970916748046875,6.79967300529351140572329892928417773,0.000007727477626113591142358153567456,-5.1119622437048999330500009818933904170989990234375
55,0.500000182199911931586459365384907505,1.82199911931586459365384907505E-7,-6.7394518372841805131656656158156692981719970703125,1.84623212825929655717730105417868125,0.000001190607948917517167349250031706,-5.9242312222718425118728191591799259185791015625,3.93634111297668439866937038923887815,0.000003503270941665103367830176390426,-5.45552627321050120912104830495081841945648193359375,6.79967259179339531796279003591886285,0.000007313977510025830633464788252576,-5.13584637942136712496221662149764597415924072265625
56,0.500000172653127359987120454616280717,1.72653127359987120454616280717E-7,-6.76282555063115342619539660518057644367218017578125,1.84623206583098072678450156230666445,0.000001128179633087124367857378014906,-5.94762174481423766536636321689002215862274169921875,3.93634092908622370203976570533706443,0.000003319380480968473763146274576706,-5.47894296412817549679630246828310191631317138671875,6.79967220730065723743162803861583664,0.000006929484771945299471467485226366,-5.15929905528999910302445641718804836273193359375
57,0.500000163761846205299669128277756524,1.63761846205299669128277756524E-7,-6.7857872742033027435581971076317131519317626953125,1.84623200769278062993949091076950075,0.000001070041432990279357205840851206,-5.970599405706689566386557999067008495330810546875,3.93634075784957992813938481478111000,0.000003148143837194573382255718622276,-5.50194543315134243499642252572812139987945556640625,6.79967184931366685696756147266699631,0.000006571497781564835404901536386036,-5.1823356343771624921146212727762758731842041015625
58,0.500000155470758689531631937583250768,1.55470758689531631937583250768E-7,-6.808351282096733569915159023366868495941162109375,1.84623195348234675011923557964435564,0.000001015830999110459101874715706096,-5.99317853836979619330804780474863946437835693359375,3.93634059819633885152685938067658554,0.000002988490596117960856821614097816,-5.52454810642240357054788546520285308361053466796875,6.79967151558547845078969723184116920,0.000006237769593158657540660710558926,-5.20497067098121934947130284854210913181304931640625
59,0.500000147730062272047867281368009311,1.47730062272047867281368009311E-7,-6.83053111910664778605450919712893664836883544921875,1.84623190287344976594575665147227006,9.65222102126285622946543620516E-7,-6.01537274196260529635083003086037933826446533203125,3.93634044916297629572985125205621483,0.000002839457233562163848692993727106,-5.54676466805036927354422005009837448596954345703125,6.79967120409406484351248059890028599,0.000005926278179551380324027769675716,-5.22721796659058757228422109619714319705963134765625
60,0.500000140494832351282903617342651668,1.40494832351282903617342651668E-7,-6.852339649585207581594659131951630115509033203125,1.84623185557184799283458075860063939,9.17920500353174447053671989846E-7,-6.0371949307301502329892173293046653270721435546875,3.93634030988060476482633248633733621,0.000002700174862031260329927274848486,-5.5686081102275881704599669319577515125274658203125,6.79967091301646454408494712407061630,0.000005635200579251952790552940006026,-5.24909062107093848936756330658681690692901611328125
61,0.500000133724473826091392999559610364,1.33724473826091392999559610364E-7,-6.87378910227478190364536203560419380664825439453125,1.84623181131168655693046684024687015,8.73660338917270333135318220606E-7,-6.05865737927088421344024027348496019840240478515625,3.93634017956430008696139621668632529,0.000002569858557353395393657623837566,-5.59009077917896224363403234747238457202911376953125,6.79967064070627229142700946011263674,0.000005362890386999294852888982026466,-5.27060107956272805296293881838209927082061767578125
62,0.500000127382242013162611492941968250,1.27382242013162611492941968250E-7,-6.89489111150801203820037699188105762004852294921875,1.84623176985235254086035857253686365,8.32201004901200224867608214106E-7,-6.07977176412251996140412302338518202304840087890625,3.93634005750378242889108143187531094,0.000002447798039695325078872812823216,-5.61122441735332966317173486459068953990936279296875,6.79967038567399401984129921685320418,0.000005107858108727709142645722593906,-5.291761175514434256683671264909207820892333984375
63,0.500000121434823207009667038144858580,1.21434823207009667038144858580E-7,-6.91565675512243149825053478707559406757354736328125,1.84623173097572214891506569322969962,7.93324374509254931988301050076E-7,-6.100549202020079775365957175381481647491455078125,3.93633994305526129680791851806982973,0.000002333349518563241915959007342006,-5.63202020222040911079375291592441499233245849609375,6.79967014656986234963457705031883144,0.000004868753977057502420479188221166,-5.312582170228356659436030895449221134185791015625
64,0.500000115851966657415471446893516821,1.15851966657415471446893516821E-7,-6.93609658939913487074591103009879589080810546875,1.84623169448374575373546771576644121,7.56832398114075334010837791666E-7,-6.121000285140876684408794972114264965057373046875,3.93633983563428342662714799489069101,0.000002225928540693061145435828203286,-5.65248878199629256613434336031787097454071044921875,6.79966992216877104700303191061030336,0.000004644352885754870875339479693086,-5.333074789253533509736371343024075031280517578125
65,0.500000110606160980512809384599792569,1.10606160980512809384599792569E-7,-6.9562206813015006190425992826931178569793701171875,1.84623166019632486910957597069125724,7.22544977229449442265762607696E-7,-6.1411351136169667341846434283070266246795654296875,3.93633973470944687237839928243242827,0.000002125003704138812396723369940546,-5.67264030858513113031449393020011484622955322265625,6.79966971135703880716087595426820192,0.000004433541153515028719383137591646,-5.35324925592338018986993120051920413970947265625
66,0.500000105672349057974029833492307782,1.05672349057974029833492307782E-7,-6.97603863826056613817172546987421810626983642578125,1.84623162794944193572921862535920006,6.90298094296069084920430550516E-7,-6.16096332556554582282615228905342519283294677734375,3.93633963979686499928412630949611649,0.000002030091122265718123750433628766,-5.69248446799367702197969265398569405078887939453125,6.79966951312075607165080702721188719,0.000004235304870779518650456081276916,-5.37311532230335586746150511316955089569091796875
