Eigenstate,Energy
2003,1604805.2653213504
2004,1606408.065421834
2005,1608011.6655222673
2006,1609616.0656226508
2007,1611221.2657229844
2008,1612827.2658232679
2009,1614434.0659235013
2010,1616041.666023685
2011,1617650.0661238187
2012,1619259.2662239028
2013,1620869.266323937
2014,1622480.0664239216
2015,1624091.6665238566
2016,1625704.066623742
2017,1627317.2667235779
2018,1628931.2668233642
2019,1630546.0669231012
2020,1632161.667022789
2021,1633778.0671224268
2022,1635395.267222016
2023,1637013.2673215556
2024,1638632.067421046
2025,1640251.6675204874
2026,1641872.0676198795
2027,1643493.2677192227
2028,1645115.2678185173
2029,1646738.0679177623
2030,1648361.6680169587
2031,1649986.068116106
2032,1651611.2682152048
2033,1653237.2683142547
2034,1654864.068413256
2035,1656491.6685122089
2036,1658120.0686111127
2037,1659749.268709968
2038,1661379.2688087749
2039,1663010.0689075333
2040,1664641.669006243
2041,1666274.0691049048
2042,1667907.2692035183
2043,1669541.2693020832
2044,1671176.0694006
2045,1672811.6694990685
2046,1674448.069597489
2047,1676085.2696958615
2048,1677723.2697941856
2049,1679362.069892462
2050,1681001.6699906904
2051,1682642.0700888708
2052,1684283.2701870033
2053,1685925.270285088
2054,1687568.0703831252
2055,1689211.6704811144
2056,1690856.0705790562
2057,1692501.2706769502
2058,1694147.2707747966
2059,1695794.0708725955
2060,1697441.6709703468
2061,1699090.0710680508
2062,1700739.2711657076
2063,1702389.2712633167
2064,1704040.0713608786
2065,1705691.671458393
2066,1707344.0715558608
2067,1708997.271653281
2068,1710651.271750654
2069,1712306.0718479804
2070,1713961.6719452594
2071,1715618.0720424915
2072,1717275.2721396766
2073,1718933.2722368147
2074,1720592.0723339063
2075,1722251.672430951
2076,1723912.0725279488
2077,1725573.2726249
2078,1727235.2727218044
2079,1728898.0728186623
2080,1730561.6729154736
2081,1732226.0730122381
2082,1733891.2731089564
2083,1735557.2732056284
2084,1737224.0733022536
2085,1738891.6733988328
2086,1740560.0734953657
2087,1742229.273591852
2088,1743899.2736882921
2089,1745570.0737846864
2090,1747241.6738810344
2091,1748914.073977336
2092,1750587.274073592
2093,1752261.2741698017
2094,1753936.0742659655
2095,1755611.6743620837
2096,1757288.0744581555
2097,1758965.274554182
2098,1760643.2746501623
2099,1762322.0747460972
2100,1764001.6748419863
2101,1765682.0749378295
2102,1767363.2750336274
2103,1769045.2751293797
2104,1770728.0752250864
2105,1772411.6753207475
2106,1774096.0754163633
2107,1775781.2755119335
2108,1777467.2756074588
2109,1779154.0757029385
2110,1780841.675798373
2111,1782530.0758937623
2112,1784219.2759891064
2113,1785909.2760844054
2114,1787600.0761796592
2115,1789291.676274868
2116,1790984.076370032
2117,1792677.2764651508
2118,1794371.2765602248
2119,1796066.0766552535
2120,1797761.676750238
2121,1799458.0768451774
2122,1801155.276940072
2123,1802853.277034922
2124,1804552.0771297272
2125,1806251.677224488
2126,1807952.077319204
2127,1809653.2774138756
2128,1811355.2775085028
2129,1813058.0776030857
2130,1814761.6776976236
2131,1816466.0777921176
2132,1818171.2778865667
2133,1819877.277980972
2134,1821584.0780753328
2135,1823291.6781696496
2136,1825000.0782639224
2137,1826709.2783581507
2138,1828419.2784523352
2139,1830130.0785464752
2140,1831841.6786405717
2141,1833554.078734624
2142,1835267.2788286323
2143,1836981.2789225972
2144,1838696.0790165176
2145,1840411.6791103948
2146,1842128.079204228
2147,1843845.2792980175
2148,1845563.2793917633
2149,1847282.0794854655
2150,1849001.679579124
2151,1850722.079672739
2152,1852443.2797663105
2153,1854165.2798598383
2154,1855888.0799533231
2155,1857611.6800467644
2156,1859336.080140162
2157,1861061.2802335168
2158,1862787.280326828
2159,1864514.080420096
2160,1866241.6805133207
2161,1867970.0806065025
2162,1869699.2806996412
2163,1871429.280792737
2164,1873160.0808857891
2165,1874891.6809787988
2166,1876624.0810717652
2167,1878357.2811646888
2168,1880091.2812575696
2169,1881826.0813504076
2170,1883561.6814432028
2171,1885298.0815359552
2172,1887035.2816286648
2173,1888773.281721332
2174,1890512.0818139564
2175,1892251.6819065383
2176,1893992.0819990777
2177,1895733.282091574
2178,1897475.2821840283
2179,1899218.08227644
2180,1900961.6823688096
2181,1902706.0824611369
2182,1904451.282553421
2183,1906197.2826456637
2184,1907944.082737864
2185,1909691.682830022
2186,1911440.0829221376
2187,1913189.283014211
2188,1914939.2831062432
2189,1916690.0831982328
2190,1918441.68329018
2191,1920194.0833820857
2192,1921947.2834739492
2193,1923701.2835657713
2194,1925456.0836575509
2195,1927211.6837492888
2196,1928968.083840985
2197,1930725.2839326395
2198,1932483.2840242523
2199,1934242.0841158235
2200,1936001.6842073528
2201,1937762.0842988407
2202,1939523.2843902872
2203,1941285.284481692
2204,1943048.0845730552
2205,1944811.6846643772
2206,1946576.0847556577
2207,1948341.2848468968
2208,1950107.284938095
2209,1951874.0850292512
2210,1953641.6851203665
2211,1955410.0852114405
2212,1957179.2853024737
2213,1958949.2853934648
2214,1960720.0854844155
2215,1962491.6855753253
2216,1964264.0856661936
2217,1966037.2857570213
2218,1967811.2858478075
2219,1969586.085938553
2220,1971361.686029258
2221,1973138.086119922
2222,1974915.2862105449
2223,1976693.2863011272
2224,1978472.0863916688
2225,1980251.6864821697
2226,1982032.0865726296
2227,1983813.2866630496
2228,1985595.2867534284
2229,1987378.0868437667
2230,1989161.6869340648
2231,1990946.087024322
2232,1992731.2871145392
2233,1994517.2872047157
2234,1996304.0872948517
2235,1998091.6873849477
2236,1999880.0874750032
2237,2001669.2875650185
2238,2003459.2876549936
2239,2005250.0877449284
2240,2007041.6878348233
2241,2008834.0879246776
2242,2010627.288014492
2243,2012421.2881042664
2244,2014216.0881940008
2245,2016011.6882836951
2246,2017808.0883733495
2247,2019605.2884629644
2248,2021403.2885525392
2249,2023202.088642074
2250,2025001.6887315689
2251,2026802.0888210244
2252,2028603.28891044
2253,2030405.288999816
2254,2032208.089089152
2255,2034011.6891784489
2256,2035816.0892677056
2257,2037621.2893569232
2258,2039427.2894461008
2259,2041234.0895352392
2260,2043041.6896243384
2261,2044850.089713398
2262,2046659.289802418
2263,2048469.2898913992
2264,2050280.0899803403
2265,2052091.6900692428
2266,2053904.0901581056
2267,2055717.2902469295
2268,2057531.2903357144
2269,2059346.09042446
2270,2061161.6905131664
2271,2062978.0906018335
2272,2064795.2906904616
2273,2066613.2907790511
2274,2068432.0908676016
2275,2070251.6909561127
2276,2072072.0910445857
2277,2073893.2911330191
2278,2075715.2912214135
2279,2077538.0913097695
2280,2079361.6913980872
2281,2081186.0914863655
2282,2083011.2915746055
2283,2084837.2916628064
2284,2086664.0917509692
2285,2088491.691839093
2286,2090320.0919271784
2287,2092149.2920152256
2288,2093979.2921032335
2289,2095810.092191204
2290,2097641.6922791353
2291,2099474.0923670284
2292,2101307.292454883
2293,2103141.2925426997
2294,2104976.0926304776
2295,2106811.6927182176
2296,2108648.0928059192
2297,2110485.292893583
2298,2112323.292981208
2299,2114162.0930687953
2300,2116001.6931563444
2301,2117842.0932438555
2302,2119683.293331329
2303,2121525.2934187637
2304,2123368.0935061607
2305,2125211.69359352
2306,2127056.0936808414
2307,2128901.2937681247
2308,2130747.2938553705
2309,2132594.093942578
2310,2134441.694029748
2311,2136290.0941168806
2312,2138139.2942039752
2313,2139989.294291032
2314,2141840.0943780513
2315,2143691.694465033
2316,2145544.0945519772
2317,2147397.294638884
2318,2149251.294725753
2319,2151106.0948125846
2320,2152961.694899379
2321,2154818.0949861356
2322,2156675.2950728554
2323,2158533.2951595373
2324,2160392.095246182
2325,2162251.69533279
2326,2164112.09541936
2327,2165973.2955058934
2328,2167835.2955923886
2329,2169698.0956788477
2330,2171561.6957652695
2331,2173426.095851654
2332,2175291.2959380015
2333,2177157.296024312
2334,2179024.0961105856
2335,2180891.696196822
2336,2182760.0962830214
2337,2184629.2963691843
2338,2186499.29645531
2339,2188370.096541399
2340,2190241.6966274516
2341,2192114.096713467
2342,2193987.2967994455
2343,2195861.296885388
2344,2197736.096971293
2345,2199611.697057162
2346,2201488.097142994
2347,2203365.2972287894
2348,2205243.297314549
2349,2207122.0974002713
2350,2209001.6974859573
2351,2210882.0975716067
2352,2212763.29765722
2353,2214645.2977427966
2354,2216528.097828337
2355,2218411.697913841
2356,2220296.0979993087
2357,2222181.29808474
2358,2224067.2981701354
2359,2225954.0982554946
2360,2227841.6983408174
2361,2229730.098426104
2362,2231619.2985113543
2363,2233509.2985965693
2364,2235400.0986817474
2365,2237291.69876689
2366,2239184.0988519965
2367,2241077.298937067
2368,2242971.299022102
2369,2244866.0991071
2370,2246761.699192063
2371,2248658.0992769897
2372,2250555.299361881
2373,2252453.299446736
2374,2254352.099531556
2375,2256251.6996163395
2376,2258152.099701088
2377,2260053.2997858003
2378,2261955.299870477
2379,2263858.0999551183
2380,2265761.700039724
2381,2267666.1001242944
2382,2269571.300208829
2383,2271477.300293328
2384,2273384.100377792
2385,2275291.70046222
2386,2277200.1005466133
2387,2279109.300630971
2388,2281019.300715293
2389,2282930.10079958
2390,2284841.700883832
2391,2286754.100968048
2392,2288667.301052229
2393,2290581.3011363754
2394,2292496.101220486
2395,2294411.7013045615
2396,2296328.1013886025
2397,2298245.301472608
2398,2300163.3015565784
2399,2302082.1016405136
2400,2304001.7017244142
2401,2305922.10180828
2402,2307843.3018921106
2403,2309765.3019759064
2404,2311688.102059667
2405,2313611.702143393
2406,2315536.1022270843
2407,2317461.3023107406
2408,2319387.3023943626
2409,2321314.1024779496
2410,2323241.702561502
2411,2325170.1026450195
2412,2327099.302728503
2413,2329029.3028119514
2414,2330960.1028953646
2415,2332891.702978744
2416,2334824.103062089
2417,2336757.3031453993
2418,2338691.3032286754
2419,2340626.103311917
2420,2342561.7033951236
2421,2344498.103478296
2422,2346435.3035614346
2423,2348373.3036445384
2424,2350312.103727608
2425,2352251.7038106434
2426,2354192.1038936446
2427,2356133.3039766117
2428,2358075.3040595446
2429,2360018.1041424433
2430,2361961.704225308
2431,2363906.104308138
2432,2365851.3043909343
2433,2367797.3044736967
2434,2369744.104556425
2435,2371691.704639119
2436,2373640.10472178
2437,2375589.3048044066
2438,2377539.3048869986
2439,2379490.1049695574
2440,2381441.7050520824
2441,2383394.1051345738
2442,2385347.3052170305
2443,2387301.305299454
2444,2389256.105381844
2445,2391211.7054642
2446,2393168.1055465224
2447,2395125.305628811
2448,2397083.305711066
2449,2399042.1057932875
2450,2401001.7058754754
2451,2402962.10595763
2452,2404923.3060397506
2453,2406885.3061218383
2454,2408848.106203892
2455,2410811.706285913
2456,2412776.1063679
2457,2414741.306449854
2458,2416707.306531774
2459,2418674.106613661
2460,2420641.7066955147
2461,2422610.106777335
2462,2424579.3068591226
2463,2426549.306940877
2464,2428520.1070225975
2465,2430491.7071042852
2466,2432464.10718594
2467,2434437.3072675616
2468,2436411.3073491496
2469,2438386.1074307053
2470,2440361.7075122274
2471,2442338.1075937166
2472,2444315.307675173
2473,2446293.3077565967
2474,2448272.107837987
2475,2450251.707919345
2476,2452232.1080006696
2477,2454213.3080819612
2478,2456195.3081632205
2479,2458178.1082444466
2480,2460161.70832564
2481,2462146.1084068012
2482,2464131.3084879294
2483,2466117.308569025
2484,2468104.1086500874
2485,2470091.7087311177
2486,2472080.108812115
2487,2474069.30889308
2488,2476059.3089740123
2489,2478050.1090549123
2490,2480041.70913578
2491,2482034.1092166146
2492,2484027.3092974173
2493,2486021.309378187
2494,2488016.1094589247
2495,2490011.7095396305
2496,2492008.1096203034
2497,2494005.309700944
2498,2496003.3097815523
2499,2498002.1098621283
2500,2500001.7099426724
2501,2502002.110023184
2502,2504003.3101036637
2503,2506005.310184111
2504,2508008.110264526
2505,2510011.710344909
2506,2512016.11042526
2507,2514021.310505579
2508,2516027.310585866
2509,2518034.110666121
2510,2520041.710746344
2511,2522050.1108265347
2512,2524059.310906694
2513,2526069.3109868206
2514,2528080.111066916
2515,2530091.7111469796
2516,2532104.1112270113
2517,2534117.311307011
2518,2536131.311386979
2519,2538146.1114669153
2520,2540161.71154682
2521,2542178.1116266926
2522,2544195.3117065337
2523,2546213.3117863433
2524,2548232.111866121
2525,2550251.711945867
2526,2552272.112025582
2527,2554293.312105265
2528,2556315.312184917
2529,2558338.112264537
2530,2560361.7123441254
2531,2562386.1124236826
2532,2564411.312503209
2533,2566437.312582703
2534,2568464.112662166
2535,2570491.7127415976
2536,2572520.112820998
2537,2574549.3129003667
2538,2576579.3129797047
2539,2578610.1130590113
2540,2580641.7131382865
2541,2582674.1132175303
2542,2584707.313296743
2543,2586741.3133759247
2544,2588776.113455076
2545,2590811.713534195
2546,2592848.1136132833
2547,2594885.3136923406
2548,2596923.313771367
2549,2598962.1138503626
2550,2601001.7139293263
2551,2603042.11400826
2552,2605083.3140871623
2553,2607125.3141660336
2554,2609168.1142448746
2555,2611211.714323684
2556,2613256.114402463
2557,2615301.3144812114
2558,2617347.3145599286
2559,2619394.1146386154
2560,2621441.714717271
2561,2623490.114795896
2562,2625539.3148744903
2563,2627589.314953054
2564,2629640.1150315874
2565,2631691.7151100896
2566,2633744.1151885614
2567,2635797.315267002
2568,2637851.315345413
2569,2639906.1154237934
2570,2641961.7155021434
2571,2644018.1155804624
2572,2646075.3156587514
2573,2648133.3157370095
2574,2650192.1158152376
2575,2652251.715893435
2576,2654312.115971602
2577,2656373.316049739
2578,2658435.3161278456
2579,2660498.1162059214
2580,2662561.7162839677
2581,2664626.116361983
2582,2666691.316439969
2583,2668757.316517924
2584,2670824.1165958494
2585,2672891.716673744
2586,2674960.116751609
2587,2677029.3168294434
2588,2679099.3169072485
2589,2681170.116985023
2590,2683241.7170627676
2591,2685314.117140482
2592,2687387.3172181663
2593,2689461.3172958214
2594,2691536.117373446
2595,2693611.7174510406
2596,2695688.1175286057
2597,2697765.3176061404
2598,2699843.3176836455
2599,2701922.1177611207
2600,2704001.7178385663
2601,2706082.117915982
2602,2708163.317993368
2603,2710245.3180707246
2604,2712328.1181480507
2605,2714411.718225348
2606,2716496.118302615
2607,2718581.3183798525
2608,2720667.31845706
2609,2722754.1185342385
2610,2724841.718611387
2611,2726930.1186885065
2612,2729019.318765596
2613,2731109.318842656
2614,2733200.118919687
2615,2735291.718996688
2616,2737384.1190736596
2617,2739477.319150602
2618,2741571.319227515
2619,2743666.1193043985
2620,2745761.719381253
2621,2747858.1194580775
2622,2749955.319534873
2623,2752053.3196116393
2624,2754152.1196883763
2625,2756251.719765084
2626,2758352.119841763
2627,2760453.319918412
2628,2762555.3199950326
2629,2764658.1200716235
2630,2766761.7201481857
2631,2768866.1202247185
2632,2770971.320301222
2633,2773077.320377697
2634,2775184.1204541423
2635,2777291.720530559
2636,2779400.1206069463
2637,2781509.320683305
2638,2783619.320759635
2639,2785730.1208359357
2640,2787841.7209122074
2641,2789954.1209884505
2642,2792067.321064665
2643,2794181.32114085
2644,2796296.1212170064
2645,2798411.7212931346
2646,2800528.121369233
2647,2802645.321445303
2648,2804763.3215213446
2649,2806882.121597357
2650,2809001.721673341
2651,2811122.121749297
2652,2813243.321825223
2653,2815365.3219011216
2654,2817488.1219769907
2655,2819611.722052832
2656,2821736.122128644
2657,2823861.322204428
2658,2825987.322280183
2659,2828114.12235591
2660,2830241.7224316085
2661,2832370.122507278
2662,2834499.3225829196
2663,2836629.3226585328
2664,2838760.1227341173
2665,2840891.7228096738
2666,2843024.1228852016
2667,2845157.322960701
2668,2847291.3230361724
2669,2849426.1231116154
2670,2851561.72318703
2671,2853698.1232624166
2672,2855835.3233377747
2673,2857973.3234131048
2674,2860112.1234884067
2675,2862251.723563681
2676,2864392.1236389265
2677,2866533.3237141436
2678,2868675.323789333
2679,2870818.1238644943
2680,2872961.723939628
2681,2875106.1240147334
2682,2877251.3240898103
2683,2879397.3241648595
2684,2881544.1242398806
2685,2883691.7243148745
2686,2885840.12438984
2687,2887989.324464777
2688,2890139.324539687
2689,2892290.124614569
2690,2894441.7246894226
2691,2896594.1247642487
2692,2898747.324839047
2693,2900901.3249138175
2694,2903056.1249885606
2695,2905211.7250632755
2696,2907368.125137963
2697,2909525.3252126225
2698,2911683.3252872545
2699,2913842.125361859
2700,2916001.725436435
2701,2918162.1255109846
2702,2920323.325585506
2703,2922485.32566
2704,2924648.125734466
2705,2926811.725808905
2706,2928976.125883316
2707,2931141.3259577
2708,2933307.3260320565
2709,2935474.126106385
2710,2937641.7261806866
2711,2939810.126254961
2712,2941979.326329207
2713,2944149.3264034265
2714,2946320.1264776182
2715,2948491.7265517833
2716,2950664.12662592
2717,2952837.3267000304
2718,2955011.326774113
2719,2957186.126848168
2720,2959361.726922197
2721,2961538.1269961977
2722,2963715.327070171
2723,2965893.327144118
2724,2968072.1272180374
2725,2970251.72729193
2726,2972432.1273657954
2727,2974613.327439633
2728,2976795.3275134442
2729,2978978.1275872285
2730,2981161.7276609857
2731,2983346.1277347156
2732,2985531.3278084183
2733,2987717.3278820943
2734,2989904.1279557436
2735,2992091.7280293657
2736,2994280.128102961
2737,2996469.328176529
2738,2998659.3282500706
2739,3000850.1283235857
2740,3003041.728397073
2741,3005234.1284705345
2742,3007427.3285439685
2743,3009621.328617376
2744,3011816.1286907564
2745,3014011.7287641102
2746,3016208.1288374374
2747,3018405.328910738
2748,3020603.328984012
2749,3022802.129057259
2750,3025001.729130479
2751,3027202.129203673
2752,3029403.3292768407
2753,3031605.329349981
2754,3033808.1294230954
2755,3036011.7294961833
2756,3038216.129569244
2757,3040421.3296422786
2758,3042627.329715287
2759,3044834.1297882684
2760,3047041.7298612236
2761,3049250.1299341526
2762,3051459.330007055
2763,3053669.3300799304
2764,3055880.13015278
2765,3058091.7302256036
2766,3060304.1302984003
2767,3062517.330371171
2768,3064731.330443915
2769,3066946.1305166334
2770,3069161.7305893246
2771,3071378.1306619905
2772,3073595.3307346296
2773,3075813.330807243
2774,3078032.1308798296
2775,3080251.7309523905
2776,3082472.131024925
2777,3084693.331097434
2778,3086915.331169916
2779,3089138.1312423726
2780,3091361.731314803
2781,3093586.1313872067
2782,3095811.3314595846
2783,3098037.3315319372
2784,3100264.131604263
2785,3102491.7316765636
2786,3104720.1317488374
2787,3106949.331821086
2788,3109179.3318933086
2789,3111410.131965505
2790,3113641.732037675
2791,3115874.13210982
2792,3118107.3321819394
2793,3120341.332254032
2794,3122576.132326099
2795,3124811.7323981407
2796,3127048.1324701565
2797,3129285.3325421466
2798,3131523.332614111
2799,3133762.132686049
2800,3136001.732757962
2801,3138242.132829849
2802,3140483.33290171
2803,3142725.3329735463
2804,3144968.1330453563
2805,3147211.7331171413
2806,3149456.1331889
2807,3151701.3332606335
2808,3153947.3333323416
2809,3156194.133404024
2810,3158441.733475681
2811,3160690.133547312
2812,3162939.333618918
2813,3165189.3336904985
2814,3167440.133762053
2815,3169691.7338335826
2816,3171944.1339050867
2817,3174197.3339765654
2818,3176451.3340480193
2819,3178706.1341194473
2820,3180961.7341908496
2821,3183218.134262227
2822,3185475.334333579
2823,3187733.334404906
2824,3189992.1344762077
2825,3192251.734547484
2826,3194512.1346187354
2827,3196773.334689961
2828,3199035.334761162
2829,3201298.134832337
2830,3203561.7349034874
2831,3205826.134974613
2832,3208091.335045713
2833,3210357.335116788
2834,3212624.1351878378
2835,3214891.7352588624
2836,3217160.1353298626
2837,3219429.335400837
2838,3221699.335471787
2839,3223970.1355427117
2840,3226241.735613611
2841,3228514.1356844865
2842,3230787.335755336
2843,3233061.3358261613
2844,3235336.135896961
2845,3237611.735967736
2846,3239888.1360384864
2847,3242165.336109212
2848,3244443.336179913
2849,3246722.1362505886
2850,3249001.7363212393
2851,3251282.1363918656
2852,3253563.336462467
2853,3255845.3365330435
2854,3258128.1366035957
2855,3260411.736674123
2856,3262696.1367446254
2857,3264981.3368151034
2858,3267267.3368855566
2859,3269554.136955985
2860,3271841.7370263888
2861,3274130.137096768
2862,3276419.337167123
2863,3278709.3372374526
2864,3281000.1373077584
2865,3283291.7373780394
2866,3285584.137448296
2867,3287877.337518528
2868,3290171.3375887354
2869,3292466.1376589183
2870,3294761.737729077
2871,3297058.1377992113
2872,3299355.337869321
2873,3301653.3379394063
2874,3303952.138009467
2875,3306251.7380795036
2876,3308552.138149516
2877,3310853.338219504
2878,3313155.338289467
2879,3315458.1383594065
2880,3317761.7384293214
2881,3320066.138499212
2882,3322371.3385690786
2883,3324677.338638921
2884,3326984.1387087386
2885,3329291.7387785325
2886,3331600.1388483015
2887,3333909.338918047
2888,3336219.3389877686
2889,3338530.139057466
2890,3340841.7391271386
2891,3343154.139196787
2892,3345467.339266412
2893,3347781.339336013
2894,3350096.1394055896
2895,3352411.739475142
2896,3354728.139544671
2897,3357045.3396141753
2898,3359363.339683656
2899,3361682.1397531126
2900,3364001.739822545
2901,3366322.139891954
2902,3368643.339961339
2903,3370965.3400306995
2904,3373288.1401000367
2905,3375611.74016935
2906,3377936.140238639
2907,3380261.340307905
2908,3382587.3403771464
2909,3384914.140446364
2910,3387241.7405155585
2911,3389570.140584728
2912,3391899.3406538754
2913,3394229.3407229977
2914,3396560.140792097
2915,3398891.740861172
2916,3401224.140930224
2917,3403557.340999252
2918,3405891.341068256
2919,3408226.1411372367
2920,3410561.741206194
2921,3412898.1412751274
2922,3415235.341344037
2923,3417573.3414129233
2924,3419912.141481786
2925,3422251.7415506253
2926,3424592.1416194406
2927,3426933.341688233
2928,3429275.341757002
2929,3431618.1418257467
2930,3433961.741894468
2931,3436306.141963166
2932,3438651.342031841
2933,3440997.3421004927
2934,3443344.1421691207
2935,3445691.7422377253
2936,3448040.1423063064
2937,3450389.3423748645
2938,3452739.3424433987
2939,3455090.14251191
2940,3457441.742580398
2941,3459794.142648862
2942,3462147.342717304
2943,3464501.342785722
2944,3466856.142854117
2945,3469211.7429224886
2946,3471568.142990837
2947,3473925.3430591617
2948,3476283.343127464
2949,3478642.1431957427
2950,3481001.7432639985
2951,3483362.143332231
2952,3485723.34340044
2953,3488085.343468627
2954,3490448.14353679
2955,3492811.74360493
2956,3495176.1436730474
2957,3497541.3437411413
2958,3499907.3438092126
2959,3502274.1438772604
2960,3504641.7439452857
2961,3507010.1440132875
2962,3509379.344081267
2963,3511749.3441492226
2964,3514120.144217156
2965,3516491.7442850666
2966,3518864.144352954
2967,3521237.3444208186
2968,3523611.34448866
2969,3525986.144556479
2970,3528361.7446242752
2971,3530738.144692048
2972,3533115.3447597986
2973,3535493.344827526
2974,3537872.144895231
2975,3540251.744962913
2976,3542632.145030572
2977,3545013.3450982086
2978,3547395.345165822
2979,3549778.1452334137
2980,3552161.7453009826
2981,3554546.145368528
2982,3556931.345436051
2983,3559317.3455035514
2984,3561704.1455710297
2985,3564091.7456384846
2986,3566480.1457059174
2987,3568869.3457733276
2988,3571259.3458407153
2989,3573650.14590808
2990,3576041.745975422
2991,3578434.1460427423
2992,3580827.34611004
2993,3583221.346177315
2994,3585616.1462445674
2995,3588011.7463117973
2996,3590408.1463790047
2997,3592805.34644619
2998,3595203.346513353
2999,3597602.1465804926
3000,3600001.746647611
3001,3602402.1467147064
3002,3604803.346781779
3003,3607205.3468488306
3004,3609608.146915859
3005,3612011.7469828655
3006,3614416.1470498494
3007,3616821.347116811
3008,3619227.3471837505
3009,3621634.147250667
3010,3624041.7473175623
3011,3626450.1473844354
3012,3628859.3474512855
3013,3631269.3475181134
3014,3633680.14758492
3015,3636091.747651704
3016,3638504.1477184654
3017,3640917.3477852056
3018,3643331.347851923
3019,3645746.1479186183
3020,3648161.747985292
3021,3650578.148051943
3022,3652995.348118573
3023,3655413.34818518
3024,3657832.148251765
3025,3660251.748318328
3026,3662672.1483848696
3027,3665093.348451389
3028,3667515.3485178854
3029,3669938.1485843607
3030,3672361.7486508144
3031,3674786.1487172456
3032,3677211.348783655
3033,3679637.3488500426
3034,3682064.148916408
3035,3684491.748982752
3036,3686920.1490490744
3037,3689349.3491153745
3038,3691779.349181653
3039,3694210.149247909
3040,3696641.749314144
3041,3699074.149380357
3042,3701507.349446548
3043,3703941.3495127168
3044,3706376.1495788647
3045,3708811.7496449905
3046,3711248.1497110953
3047,3713685.3497771774
3048,3716123.3498432385
3049,3718562.1499092774
3050,3721001.7499752953
3051,3723442.150041291
3052,3725883.3501072647
3053,3728325.3501732177
3054,3730768.1502391486
3055,3733211.7503050584
3056,3735656.1503709457
3057,3738101.350436812
3058,3740547.350502657
3059,3742994.15056848
3060,3745441.7506342814
3061,3747890.1507000625
3062,3750339.3507658206
3063,3752789.3508315585
3064,3755240.1508972743
3065,3757691.750962969
3066,3760144.1510286415
3067,3762597.351094293
3068,3765051.3511599232
3069,3767506.151225532
3070,3769961.751291119
3071,3772418.151356685
3072,3774875.35142223
3073,3777333.351487753
3074,3779792.151553255
3075,3782251.751618736
3076,3784712.1516841953
3077,3787173.3517496334
3078,3789635.3518150505
3079,3792098.1518804454
3080,3794561.75194582
3081,3797026.152011174
3082,3799491.352076506
3083,3801957.352141816
3084,3804424.1522071054
3085,3806891.7522723745
3086,3809360.1523376214
3087,3811829.3524028473
3088,3814299.352468053
3089,3816770.152533237
3090,3819241.7525983993
3091,3821714.152663541
3092,3824187.3527286616
3093,3826661.3527937606
3094,3829136.15285884
3095,3831611.7529238975
3096,3834088.1529889335
3097,3836565.353053949
3098,3839043.353118944
3099,3841522.1531839166
3100,3844001.7532488694
3101,3846482.1533138016
3102,3848963.353378712
3103,3851445.3534436016
3104,3853928.1535084704
3105,3856411.7535733185
3106,3858896.1536381454
3107,3861381.353702952
3108,3863867.3537677377
3109,3866354.1538325017
3110,3868841.7538972455
3111,3871330.153961968
3112,3873819.3540266706
3113,3876309.354091352
3114,3878800.154156012
3115,3881291.754220652
3116,3883784.154285271
3117,3886277.354349869
3118,3888771.3544144463
3119,3891266.154479003
3120,3893761.75454354
3121,3896258.154608055
3122,3898755.35467255
3123,3901253.354737024
3124,3903752.1548014777
3125,3906251.7548659104
3126,3908752.1549303234
3127,3911253.3549947143
3128,3913755.3550590854
3129,3916258.155123436
3130,3918761.7551877666
3131,3921266.1552520753
3132,3923771.355316364
3133,3926277.355380633
3134,3928784.15544488
3135,3931291.755509108
3136,3933800.1555733145
3137,3936309.355637501
3138,3938819.3557016673
3139,3941330.155765812
3140,3943841.7558299378
3141,3946354.1558940415
3142,3948867.3559581265
3143,3951381.3560221903
3144,3953896.1560862334
3145,3956411.756150257
3146,3958928.156214259
3147,3961445.3562782416
3148,3963963.356342204
3149,3966482.1564061455
3150,3969001.7564700674
3151,3971522.156533968
3152,3974043.3565978487
3153,3976565.3566617095
3154,3979088.1567255496
3155,3981611.7567893695
3156,3984136.1568531697
3157,3986661.3569169496
3158,3989187.356980709
3159,3991714.157044448
3160,3994241.7571081673
3161,3996770.1571718664
3162,3999299.3572355458
3163,4001829.357299204
3164,4004360.1573628425
3165,4006891.7574264607
3166,4009424.1574900593
3167,4011957.3575536376
3168,4014491.357617196
3169,4017026.1576807345
3170,4019561.757744252
3171,4022098.1578077506
3172,4024635.357871228
3173,4027173.3579346864
3174,4029712.157998124
3175,4032251.758061542
3176,4034792.158124941
3177,4037333.3581883186
3178,4039875.358251677
3179,4042418.158315015
3180,4044961.7583783334
3181,4047506.158441632
3182,4050051.3585049105
3183,4052597.3585681687
3184,4055144.158631408
3185,4057691.7586946264
3186,4060240.1587578254
3187,4062789.3588210046
3188,4065339.3588841646
3189,4067890.158947304
3190,4070441.759010424
3191,4072994.159073524
3192,4075547.359136604
3193,4078101.359199665
3194,4080656.1592627056
3195,4083211.7593257264
3196,4085768.159388728
3197,4088325.35945171
3198,4090883.3595146714
3199,4093442.1595776137
3200,4096001.759640536
3201,4098562.159703439
3202,4101123.359766322
3203,4103685.3598291855
3204,4106248.1598920296
3205,4108811.7599548544
3206,4111376.1600176594
3207,4113941.360080444
3208,4116507.36014321
3209,4119074.160205956
