Eigenstate,E
4953,9812883.2
4954,9816846.0
4955,9820809.6
4956,9824774.0
4957,9828739.2
4958,9832705.2
4959,9836672.0
4960,9840639.6
4961,9844608.0
4962,9848577.2
4963,9852547.2
4964,9856518.0
4965,9860489.6
4966,9864462.0
4967,9868435.2
4968,9872409.2
4969,9876384.0
4970,9880359.6
4971,9884336.0
4972,9888313.2
4973,9892291.2
4974,9896270.0
4975,9900249.6
4976,9904230.0
4977,9908211.2
4978,9912193.2
4979,9916176.0
4980,9920159.6
4981,9924144.0
4982,9928129.2
4983,9932115.2
4984,9936102.0
4985,9940089.6
4986,9944078.0
4987,9948067.2
4988,9952057.2
4989,9956048.0
4990,9960039.6
4991,9964032.0
4992,9968025.2
4993,9972019.2
4994,9976014.0
4995,9980009.6
4996,9984006.0
4997,9988003.2
4998,9992001.2
4999,9996000.0
5000,9999999.6
5001,10004000.0
5002,10008001.2
5003,10012003.2
5004,10016006.0
5005,10020009.6
5006,10024014.0
5007,10028019.2
5008,10032025.2
5009,10036032.0
5010,10040039.6
5011,10044048.0
5012,10048057.2
5013,10052067.2
5014,10056078.0
5015,10060089.6
5016,10064102.0
5017,10068115.2
5018,10072129.2
5019,10076144.0
5020,10080159.6
5021,10084176.0
5022,10088193.2
5023,10092211.2
5024,10096230.0
5025,10100249.6
5026,10104270.0
5027,10108291.2
5028,10112313.2
5029,10116336.0
5030,10120359.6
5031,10124384.0
5032,10128409.2
5033,10132435.2
5034,10136462.0
5035,10140489.6
5036,10144518.0
5037,10148547.2
5038,10152577.2
5039,10156608.0
5040,10160639.6
5041,10164672.0
5042,10168705.2
5043,10172739.2
5044,10176774.0
5045,10180809.6
5046,10184846.0
5047,10188883.2
5048,10192921.2
5049,10196960.0
5050,10200999.6
5051,10205040.0
5052,10209081.2
5053,10213123.2
5054,10217166.0
5055,10221209.6
5056,10225254.0
5057,10229299.2
5058,10233345.2
5059,10237392.0
5060,10241439.6
5061,10245488.0
5062,10249537.2
5063,10253587.2
5064,10257638.0
5065,10261689.6
5066,10265742.0
5067,10269795.2
5068,10273849.2
5069,10277904.0
5070,10281959.6
5071,10286016.0
5072,10290073.2
5073,10294131.2
5074,10298190.0
5075,10302249.6
5076,10306310.0
5077,10310371.2
5078,10314433.2
5079,10318496.0
5080,10322559.6
5081,10326624.0
5082,10330689.2
5083,10334755.2
5084,10338822.0
5085,10342889.6
5086,10346958.0
5087,10351027.2
5088,10355097.2
5089,10359168.0
5090,10363239.6
5091,10367312.0
5092,10371385.2
5093,10375459.2
5094,10379534.0
5095,10383609.6
5096,10387686.0
5097,10391763.2
5098,10395841.2
5099,10399920.0
5100,10403999.6
5101,10408080.0
5102,10412161.2
5103,10416243.2
5104,10420326.0
5105,10424409.6
5106,10428494.0
5107,10432579.2
5108,10436665.2
5109,10440752.0
5110,10444839.6
5111,10448928.0
5112,10453017.2
5113,10457107.2
5114,10461198.0
5115,10465289.6
5116,10469382.0
5117,10473475.2
5118,10477569.2
5119,10481664.0
5120,10485759.6
5121,10489856.0
5122,10493953.2
5123,10498051.2
5124,10502150.0
5125,10506249.6
5126,10510350.0
5127,10514451.2
5128,10518553.2
5129,10522656.0
5130,10526759.6
5131,10530864.0
5132,10534969.2
5133,10539075.2
5134,10543182.0
5135,10547289.6
5136,10551398.0
5137,10555507.2
5138,10559617.2
5139,10563728.0
5140,10567839.6
5141,10571952.0
5142,10576065.2
5143,10580179.2
5144,10584294.0
5145,10588409.6
5146,10592526.0
5147,10596643.2
5148,10600761.2
5149,10604880.0
5150,10608999.6
5151,10613120.0
5152,10617241.2
5153,10621363.2
5154,10625486.0
5155,10629609.6
5156,10633734.0
5157,10637859.2
5158,10641985.2
5159,10646112.0
5160,10650239.6
5161,10654368.0
5162,10658497.2
5163,10662627.2
5164,10666758.0
5165,10670889.6
5166,10675022.0
5167,10679155.2
5168,10683289.2
5169,10687424.0
5170,10691559.6
5171,10695696.0
5172,10699833.2
5173,10703971.2
5174,10708110.0
5175,10712249.6
5176,10716390.0
5177,10720531.2
5178,10724673.2
5179,10728816.0
5180,10732959.6
5181,10737104.0
5182,10741249.2
5183,10745395.2
5184,10749542.0
5185,10753689.6
5186,10757838.0
5187,10761987.2
5188,10766137.2
5189,10770288.0
5190,10774439.6
5191,10778592.0
5192,10782745.2
5193,10786899.2
5194,10791054.0
5195,10795209.6
5196,10799366.0
5197,10803523.2
5198,10807681.2
5199,10811840.0
5200,10815999.6
5201,10820160.0
5202,10824321.2
5203,10828483.2
5204,10832646.0
5205,10836809.6
5206,10840974.0
5207,10845139.2
5208,10849305.2
5209,10853472.0
5210,10857639.6
5211,10861808.0
5212,10865977.2
5213,10870147.2
5214,10874318.0
5215,10878489.6
5216,10882662.0
5217,10886835.2
5218,10891009.2
5219,10895184.0
5220,10899359.6
5221,10903536.0
5222,10907713.2
5223,10911891.2
5224,10916070.0
5225,10920249.6
5226,10924430.0
5227,10928611.2
5228,10932793.2
5229,10936976.0
5230,10941159.6
5231,10945344.0
5232,10949529.2
5233,10953715.2
5234,10957902.0
5235,10962089.6
5236,10966278.0
5237,10970467.2
5238,10974657.2
5239,10978848.0
5240,10983039.6
5241,10987232.0
5242,10991425.2
5243,10995619.2
5244,10999814.0
5245,11004009.6
5246,11008206.0
5247,11012403.2
5248,11016601.2
5249,11020800.0
5250,11024999.6
5251,11029200.0
5252,11033401.2
5253,11037603.2
5254,11041806.0
5255,11046009.6
5256,11050214.0
5257,11054419.2
5258,11058625.2
5259,11062832.0
5260,11067039.6
5261,11071248.0
5262,11075457.2
5263,11079667.2
5264,11083878.0
5265,11088089.6
5266,11092302.0
5267,11096515.2
5268,11100729.2
5269,11104944.0
5270,11109159.6
5271,11113376.0
5272,11117593.2
5273,11121811.2
5274,11126030.0
5275,11130249.6
5276,11134470.0
5277,11138691.2
5278,11142913.2
5279,11147136.0
5280,11151359.6
5281,11155584.0
5282,11159809.2
5283,11164035.2
5284,11168262.0
5285,11172489.6
5286,11176718.0
5287,11180947.2
5288,11185177.2
5289,11189408.0
5290,11193639.6
5291,11197872.0
5292,11202105.2
5293,11206339.2
5294,11210574.0
5295,11214809.6
5296,11219046.0
5297,11223283.2
5298,11227521.2
5299,11231760.0
5300,11235999.6
5301,11240240.0
5302,11244481.2
5303,11248723.2
5304,11252966.0
5305,11257209.6
5306,11261454.0
5307,11265699.2
5308,11269945.2
5309,11274192.0
5310,11278439.6
5311,11282688.0
5312,11286937.2
5313,11291187.2
5314,11295438.0
5315,11299689.6
5316,11303942.0
5317,11308195.2
5318,11312449.2
5319,11316704.0
5320,11320959.6
5321,11325216.0
5322,11329473.2
5323,11333731.2
5324,11337990.0
5325,11342249.6
5326,11346510.0
5327,11350771.2
5328,11355033.2
5329,11359296.0
5330,11363559.6
5331,11367824.0
5332,11372089.2
5333,11376355.2
5334,11380622.0
5335,11384889.6
5336,11389158.0
5337,11393427.2
5338,11397697.2
5339,11401968.0
5340,11406239.6
5341,11410512.0
5342,11414785.2
5343,11419059.2
5344,11423334.0
5345,11427609.6
5346,11431886.0
5347,11436163.2
5348,11440441.2
5349,11444720.0
5350,11448999.6
5351,11453280.0
5352,11457561.2
5353,11461843.2
5354,11466126.0
5355,11470409.6
5356,11474694.0
5357,11478979.2
5358,11483265.2
5359,11487552.0
5360,11491839.6
5361,11496128.0
5362,11500417.2
5363,11504707.2
5364,11508998.0
5365,11513289.6
5366,11517582.0
5367,11521875.2
5368,11526169.2
5369,11530464.0
5370,11534759.6
5371,11539056.0
5372,11543353.2
5373,11547651.2
5374,11551950.0
5375,11556249.6
5376,11560550.0
5377,11564851.2
5378,11569153.2
5379,11573456.0
5380,11577759.6
5381,11582064.0
5382,11586369.2
5383,11590675.2
5384,11594982.0
5385,11599289.6
5386,11603598.0
5387,11607907.2
5388,11612217.2
5389,11616528.0
5390,11620839.6
5391,11625152.0
5392,11629465.2
5393,11633779.2
5394,11638094.0
5395,11642409.6
5396,11646726.0
5397,11651043.2
5398,11655361.2
5399,11659680.0
5400,11663999.6
5401,11668320.0
5402,11672641.2
5403,11676963.2
5404,11681286.0
5405,11685609.6
5406,11689934.0
5407,11694259.2
5408,11698585.2
5409,11702912.0
5410,11707239.6
5411,11711568.0
5412,11715897.2
5413,11720227.2
5414,11724558.0
5415,11728889.6
5416,11733222.0
5417,11737555.2
5418,11741889.2
5419,11746224.0
5420,11750559.6
5421,11754896.0
5422,11759233.2
5423,11763571.2
5424,11767910.0
5425,11772249.6
5426,11776590.0
5427,11780931.2
5428,11785273.2
5429,11789616.0
5430,11793959.6
5431,11798304.0
5432,11802649.2
5433,11806995.2
5434,11811342.0
5435,11815689.6
5436,11820038.0
5437,11824387.2
5438,11828737.2
5439,11833088.0
5440,11837439.6
5441,11841792.0
5442,11846145.2
5443,11850499.2
5444,11854854.0
5445,11859209.6
5446,11863566.0
5447,11867923.2
5448,11872281.2
5449,11876640.0
5450,11880999.6
5451,11885360.0
5452,11889721.2
5453,11894083.2
5454,11898446.0
5455,11902809.6
5456,11907174.0
5457,11911539.2
5458,11915905.2
5459,11920272.0
5460,11924639.6
5461,11929008.0
5462,11933377.2
5463,11937747.2
5464,11942118.0
5465,11946489.6
5466,11950862.0
5467,11955235.2
5468,11959609.2
5469,11963984.0
5470,11968359.6
5471,11972736.0
5472,11977113.2
5473,11981491.2
5474,11985870.0
5475,11990249.6
5476,11994630.0
5477,11999011.2
5478,12003393.2
5479,12007776.0
5480,12012159.6
5481,12016544.0
5482,12020929.2
5483,12025315.2
5484,12029702.0
5485,12034089.6
5486,12038478.0
5487,12042867.2
5488,12047257.2
5489,12051648.0
5490,12056039.6
5491,12060432.0
5492,12064825.2
5493,12069219.2
5494,12073614.0
5495,12078009.6
5496,12082406.0
5497,12086803.2
5498,12091201.2
5499,12095600.0
5500,12099999.6
5501,12104400.0
5502,12108801.2
5503,12113203.2
5504,12117606.0
5505,12122009.6
5506,12126414.0
5507,12130819.2
5508,12135225.2
5509,12139632.0
5510,12144039.6
5511,12148448.0
5512,12152857.2
5513,12157267.2
5514,12161678.0
5515,12166089.6
5516,12170502.0
5517,12174915.2
5518,12179329.2
5519,12183744.0
5520,12188159.6
5521,12192576.0
5522,12196993.2
5523,12201411.2
5524,12205830.0
5525,12210249.6
5526,12214670.0
5527,12219091.2
5528,12223513.2
5529,12227936.0
5530,12232359.6
5531,12236784.0
5532,12241209.2
5533,12245635.2
5534,12250062.0
5535,12254489.6
5536,12258918.0
5537,12263347.2
5538,12267777.2
5539,12272208.0
5540,12276639.6
5541,12281072.0
5542,12285505.2
5543,12289939.2
5544,12294374.0
5545,12298809.6
5546,12303246.0
5547,12307683.2
5548,12312121.2
5549,12316560.0
5550,12320999.6
5551,12325440.0
5552,12329881.2
5553,12334323.2
5554,12338766.0
5555,12343209.6
5556,12347654.0
5557,12352099.2
5558,12356545.2
5559,12360992.0
5560,12365439.6
5561,12369888.0
5562,12374337.2
5563,12378787.2
5564,12383238.0
5565,12387689.6
5566,12392142.0
5567,12396595.2
5568,12401049.2
5569,12405504.0
5570,12409959.6
5571,12414416.0
5572,12418873.2
5573,12423331.2
5574,12427790.0
5575,12432249.6
5576,12436710.0
5577,12441171.2
5578,12445633.2
5579,12450096.0
5580,12454559.6
5581,12459024.0
5582,12463489.2
5583,12467955.2
5584,12472422.0
5585,12476889.6
5586,12481358.0
5587,12485827.2
5588,12490297.2
5589,12494768.0
5590,12499239.6
5591,12503712.0
5592,12508185.2
5593,12512659.2
5594,12517134.0
5595,12521609.6
5596,12526086.0
5597,12530563.2
5598,12535041.2
5599,12539520.0
5600,12543999.6
5601,12548480.0
5602,12552961.2
5603,12557443.2
5604,12561926.0
5605,12566409.6
5606,12570894.0
5607,12575379.2
5608,12579865.2
5609,12584352.0
5610,12588839.6
5611,12593328.0
5612,12597817.2
5613,12602307.2
5614,12606798.0
5615,12611289.6
5616,12615782.0
5617,12620275.2
5618,12624769.2
5619,12629264.0
5620,12633759.6
5621,12638256.0
5622,12642753.2
5623,12647251.2
5624,12651750.0
5625,12656249.6
5626,12660750.0
5627,12665251.2
5628,12669753.2
5629,12674256.0
5630,12678759.6
5631,12683264.0
5632,12687769.2
5633,12692275.2
5634,12696782.0
5635,12701289.6
5636,12705798.0
5637,12710307.2
5638,12714817.2
5639,12719328.0
5640,12723839.6
5641,12728352.0
5642,12732865.2
5643,12737379.2
5644,12741894.0
5645,12746409.6
5646,12750926.0
5647,12755443.2
5648,12759961.2
5649,12764480.0
5650,12768999.6
5651,12773520.0
5652,12778041.2
5653,12782563.2
5654,12787086.0
5655,12791609.6
5656,12796134.0
5657,12800659.2
5658,12805185.2
5659,12809712.0
5660,12814239.6
5661,12818768.0
5662,12823297.2
5663,12827827.2
5664,12832358.0
5665,12836889.6
5666,12841422.0
5667,12845955.2
5668,12850489.2
5669,12855024.0
5670,12859559.6
5671,12864096.0
5672,12868633.2
5673,12873171.2
5674,12877710.0
5675,12882249.6
5676,12886790.0
5677,12891331.2
5678,12895873.2
5679,12900416.0
5680,12904959.6
5681,12909504.0
5682,12914049.2
5683,12918595.2
5684,12923142.0
5685,12927689.6
5686,12932238.0
5687,12936787.2
5688,12941337.2
5689,12945888.0
5690,12950439.6
5691,12954992.0
5692,12959545.2
5693,12964099.2
5694,12968654.0
5695,12973209.6
5696,12977766.0
5697,12982323.2
5698,12986881.2
5699,12991440.0
5700,12995999.6
5701,13000560.0
5702,13005121.2
5703,13009683.2
5704,13014246.0
5705,13018809.6
5706,13023374.0
5707,13027939.2
5708,13032505.2
5709,13037072.0
5710,13041639.6
5711,13046208.0
5712,13050777.2
5713,13055347.2
5714,13059918.0
5715,13064489.6
5716,13069062.0
5717,13073635.2
5718,13078209.2
5719,13082784.0
5720,13087359.6
5721,13091936.0
5722,13096513.2
5723,13101091.2
5724,13105670.0
5725,13110249.6
5726,13114830.0
5727,13119411.2
5728,13123993.2
5729,13128576.0
5730,13133159.6
5731,13137744.0
5732,13142329.2
5733,13146915.2
5734,13151502.0
5735,13156089.6
5736,13160678.0
5737,13165267.2
5738,13169857.2
5739,13174448.0
5740,13179039.6
5741,13183632.0
5742,13188225.2
5743,13192819.2
5744,13197414.0
5745,13202009.6
5746,13206606.0
5747,13211203.2
5748,13215801.2
5749,13220400.0
5750,13224999.6
5751,13229600.0
5752,13234201.2
5753,13238803.2
5754,13243406.0
5755,13248009.6
5756,13252614.0
5757,13257219.2
5758,13261825.2
5759,13266432.0
5760,13271039.6
5761,13275648.0
5762,13280257.2
5763,13284867.2
5764,13289478.0
5765,13294089.6
5766,13298702.0
5767,13303315.2
5768,13307929.2
5769,13312544.0
5770,13317159.6
5771,13321776.0
5772,13326393.2
5773,13331011.2
5774,13335630.0
5775,13340249.6
5776,13344870.0
5777,13349491.2
5778,13354113.2
5779,13358736.0
5780,13363359.6
5781,13367984.0
5782,13372609.2
5783,13377235.2
5784,13381862.0
5785,13386489.6
5786,13391118.0
5787,13395747.2
5788,13400377.2
5789,13405008.0
5790,13409639.6
5791,13414272.0
5792,13418905.2
5793,13423539.2
5794,13428174.0
5795,13432809.6
5796,13437446.0
5797,13442083.2
5798,13446721.2
5799,13451360.0
5800,13455999.6
5801,13460640.0
5802,13465281.2
5803,13469923.2
5804,13474566.0
5805,13479209.6
5806,13483854.0
5807,13488499.2
5808,13493145.2
5809,13497792.0
5810,13502439.6
5811,13507088.0
5812,13511737.2
5813,13516387.2
5814,13521038.0
5815,13525689.6
5816,13530342.0
5817,13534995.2
5818,13539649.2
5819,13544304.0
5820,13548959.6
5821,13553616.0
5822,13558273.2
5823,13562931.2
5824,13567590.0
5825,13572249.6
5826,13576910.0
5827,13581571.2
5828,13586233.2
5829,13590896.0
5830,13595559.6
5831,13600224.0
5832,13604889.2
5833,13609555.2
5834,13614222.0
5835,13618889.6
5836,13623558.0
5837,13628227.2
5838,13632897.2
5839,13637568.0
5840,13642239.6
5841,13646912.0
5842,13651585.2
5843,13656259.2
5844,13660934.0
5845,13665609.6
5846,13670286.0
5847,13674963.2
5848,13679641.2
5849,13684320.0
5850,13688999.6
5851,13693680.0
5852,13698361.2
5853,13703043.2
5854,13707726.0
5855,13712409.6
5856,13717094.0
5857,13721779.2
5858,13726465.2
5859,13731152.0
5860,13735839.6
5861,13740528.0
5862,13745217.2
5863,13749907.2
5864,13754598.0
5865,13759289.6
5866,13763982.0
5867,13768675.2
5868,13773369.2
5869,13778064.0
5870,13782759.6
5871,13787456.0
5872,13792153.2
5873,13796851.2
5874,13801550.0
5875,13806249.6
5876,13810950.0
5877,13815651.2
5878,13820353.2
5879,13825056.0
5880,13829759.6
5881,13834464.0
5882,13839169.2
5883,13843875.2
5884,13848582.0
5885,13853289.6
5886,13857998.0
5887,13862707.2
5888,13867417.2
5889,13872128.0
5890,13876839.6
5891,13881552.0
5892,13886265.2
5893,13890979.2
5894,13895694.0
5895,13900409.6
5896,13905126.0
5897,13909843.2
5898,13914561.2
5899,13919280.0
5900,13923999.6
5901,13928720.0
5902,13933441.2
5903,13938163.2
5904,13942886.0
5905,13947609.6
5906,13952334.0
5907,13957059.2
5908,13961785.2
5909,13966512.0
5910,13971239.6
5911,13975968.0
5912,13980697.2
5913,13985427.2
5914,13990158.0
5915,13994889.6
5916,13999622.0
5917,14004355.2
5918,14009089.2
5919,14013824.0
5920,14018559.6
5921,14023296.0
5922,14028033.2
5923,14032771.2
5924,14037510.0
5925,14042249.6
5926,14046990.0
5927,14051731.2
5928,14056473.2
5929,14061216.0
5930,14065959.6
5931,14070704.0
5932,14075449.2
5933,14080195.2
5934,14084942.0
5935,14089689.6
5936,14094438.0
5937,14099187.2
5938,14103937.2
5939,14108688.0
5940,14113439.6
5941,14118192.0
5942,14122945.2
5943,14127699.2
5944,14132454.0
5945,14137209.6
5946,14141966.0
5947,14146723.2
5948,14151481.2
5949,14156240.0
5950,14160999.6
5951,14165760.0
5952,14170521.2
5953,14175283.2
5954,14180046.0
5955,14184809.6
5956,14189574.0
5957,14194339.2
5958,14199105.2
5959,14203872.0
5960,14208639.6
5961,14213408.0
5962,14218177.2
5963,14222947.2
5964,14227718.0
5965,14232489.6
5966,14237262.0
5967,14242035.2
5968,14246809.2
5969,14251584.0
5970,14256359.6
5971,14261136.0
5972,14265913.2
5973,14270691.2
5974,14275470.0
5975,14280249.6
5976,14285030.0
5977,14289811.2
5978,14294593.2
5979,14299376.0
5980,14304159.6
5981,14308944.0
5982,14313729.2
5983,14318515.2
5984,14323302.0
5985,14328089.6
5986,14332878.0
5987,14337667.2
5988,14342457.2
5989,14347248.0
5990,14352039.6
5991,14356832.0
5992,14361625.2
5993,14366419.2
5994,14371214.0
5995,14376009.6
5996,14380806.0
5997,14385603.2
5998,14390401.2
5999,14395200.0
6000,14399999.6
6001,14404800.0
6002,14409601.2
6003,14414403.2
6004,14419206.0
6005,14424009.6
6006,14428814.0
6007,14433619.2
6008,14438425.2
6009,14443232.0
6010,14448039.6
6011,14452848.0
6012,14457657.2
6013,14462467.2
6014,14467278.0
6015,14472089.6
6016,14476902.0
6017,14481715.2
6018,14486529.2
6019,14491344.0
6020,14496159.6
6021,14500976.0
6022,14505793.2
6023,14510611.2
6024,14515430.0
6025,14520249.6
6026,14525070.0
6027,14529891.2
6028,14534713.2
6029,14539536.0
6030,14544359.6
6031,14549184.0
6032,14554009.2
6033,14558835.2
6034,14563662.0
6035,14568489.6
6036,14573318.0
6037,14578147.2
6038,14582977.2
6039,14587808.0
6040,14592639.6
6041,14597472.0
6042,14602305.2
6043,14607139.2
6044,14611974.0
6045,14616809.6
6046,14621646.0
6047,14626483.2
6048,14631321.2
6049,14636160.0
6050,14640999.6
6051,14645840.0
6052,14650681.2
6053,14655523.2
6054,14660366.0
6055,14665209.6
6056,14670054.0
6057,14674899.2
6058,14679745.2
6059,14684592.0
6060,14689439.6
6061,14694288.0
6062,14699137.2
6063,14703987.2
6064,14708838.0
6065,14713689.6
6066,14718542.0
6067,14723395.2
6068,14728249.2
6069,14733104.0
6070,14737959.6
6071,14742816.0
6072,14747673.2
6073,14752531.2
6074,14757390.0
6075,14762249.6
6076,14767110.0
6077,14771971.2
6078,14776833.2
6079,14781696.0
6080,14786559.6
6081,14791424.0
6082,14796289.2
6083,14801155.2
6084,14806022.0
6085,14810889.6
6086,14815758.0
6087,14820627.2
6088,14825497.2
6089,14830368.0
6090,14835239.6
6091,14840112.0
6092,14844985.2
6093,14849859.2
6094,14854734.0
6095,14859609.6
6096,14864486.0
6097,14869363.2
6098,14874241.2
6099,14879120.0
6100,14883999.6
6101,14888880.0
6102,14893761.2
6103,14898643.2
6104,14903526.0
6105,14908409.6
6106,14913294.0
6107,14918179.2
6108,14923065.2
6109,14927952.0
6110,14932839.6
6111,14937728.0
6112,14942617.2
6113,14947507.2
6114,14952398.0
6115,14957289.6
6116,14962182.0
6117,14967075.2
6118,14971969.2
6119,14976864.0
6120,14981759.6
6121,14986656.0
6122,14991553.2
6123,14996451.2
6124,15001350.0
6125,15006249.6
6126,15011150.0
6127,15016051.2
6128,15020953.2
6129,15025856.0
6130,15030759.6
6131,15035664.0
6132,15040569.2
6133,15045475.2
6134,15050382.0
6135,15055289.6
6136,15060198.0
6137,15065107.2
6138,15070017.2
6139,15074928.0
6140,15079839.6
6141,15084752.0
6142,15089665.2
6143,15094579.2
6144,15099494.0
6145,15104409.6
6146,15109326.0
6147,15114243.2
6148,15119161.2
6149,15124080.0
6150,15128999.6
6151,15133920.0
6152,15138841.2
6153,15143763.2
6154,15148686.0
6155,15153609.6
6156,15158534.0
6157,15163459.2
6158,15168385.2
6159,15173312.0
6160,15178239.6
6161,15183168.0
6162,15188097.2
6163,15193027.2
6164,15197958.0
6165,15202889.6
6166,15207822.0
6167,15212755.2
6168,15217689.2
6169,15222624.0
6170,15227559.6
6171,15232496.0
6172,15237433.2
6173,15242371.2
6174,15247310.0
6175,15252249.6
6176,15257190.0
6177,15262131.2
6178,15267073.2
6179,15272016.0
6180,15276959.6
6181,15281904.0
6182,15286849.2
6183,15291795.2
6184,15296742.0
6185,15301689.6
6186,15306638.0
6187,15311587.2
6188,15316537.2
6189,15321488.0
6190,15326439.6
6191,15331392.0
6192,15336345.2
6193,15341299.2
6194,15346254.0
6195,15351209.6
6196,15356166.0
6197,15361123.2
6198,15366081.2
6199,15371040.0
6200,15375999.6
6201,15380960.0
6202,15385921.2
6203,15390883.2
6204,15395846.0
6205,15400809.6
6206,15405774.0
6207,15410739.2
6208,15415705.2
6209,15420672.0
6210,15425639.6
6211,15430608.0
6212,15435577.2
6213,15440547.2
6214,15445518.0
6215,15450489.6
6216,15455462.0
6217,15460435.2
6218,15465409.2
6219,15470384.0
6220,15475359.6
6221,15480336.0
6222,15485313.2
6223,15490291.2
6224,15495270.0
6225,15500249.6
6226,15505230.0
6227,15510211.2
6228,15515193.2
6229,15520176.0
6230,15525159.6
6231,15530144.0
6232,15535129.2
6233,15540115.2
6234,15545102.0
6235,15550089.6
6236,15555078.0
6237,15560067.2
6238,15565057.2
6239,15570048.0
6240,15575039.6
6241,15580032.0
6242,15585025.2
6243,15590019.2
6244,15595014.0
6245,15600009.6
6246,15605006.0
6247,15610003.2
6248,15615001.2
6249,15620000.0
6250,15624999.6
6251,15630000.0
6252,15635001.2
6253,15640003.2
6254,15645006.0
6255,15650009.6
6256,15655014.0
6257,15660019.2
6258,15665025.2
6259,15670032.0
6260,15675039.6
6261,15680048.0
6262,15685057.2
6263,15690067.2
6264,15695078.0
6265,15700089.6
6266,15705102.0
6267,15710115.2
6268,15715129.2
6269,15720144.0
6270,15725159.6
6271,15730176.0
6272,15735193.2
6273,15740211.2
6274,15745230.0
6275,15750249.6
6276,15755270.0
6277,15760291.2
6278,15765313.2
6279,15770336.0
6280,15775359.6
6281,15780384.0
6282,15785409.2
6283,15790435.2
6284,15795462.0
6285,15800489.6
6286,15805518.0
6287,15810547.2
6288,15815577.2
6289,15820608.0
6290,15825639.6
6291,15830672.0
6292,15835705.2
6293,15840739.2
6294,15845774.0
6295,15850809.6
6296,15855846.0
6297,15860883.2
6298,15865921.2
6299,15870960.0
6300,15875999.6
6301,15881040.0
6302,15886081.2
6303,15891123.2
6304,15896166.0
6305,15901209.6
6306,15906254.0
6307,15911299.2
6308,15916345.2
6309,15921392.0
6310,15926439.6
6311,15931488.0
6312,15936537.2
6313,15941587.2
6314,15946638.0
6315,15951689.6
6316,15956742.0
6317,15961795.2
6318,15966849.2
6319,15971904.0
6320,15976959.6
6321,15982016.0
6322,15987073.2
6323,15992131.2
6324,15997190.0
6325,16002249.6
6326,16007310.0
6327,16012371.2
6328,16017433.2
6329,16022496.0
6330,16027559.6
6331,16032624.0
6332,16037689.2
6333,16042755.2
6334,16047822.0
6335,16052889.6
6336,16057958.0
6337,16063027.2
6338,16068097.2
6339,16073168.0
6340,16078239.6
6341,16083312.0
6342,16088385.2
6343,16093459.2
6344,16098534.0
6345,16103609.6
6346,16108686.0
6347,16113763.2
6348,16118841.2
6349,16123920.0
6350,16128999.6
6351,16134080.0
6352,16139161.2
6353,16144243.2
6354,16149326.0
6355,16154409.6
6356,16159494.0
6357,16164579.2
6358,16169665.2
6359,16174752.0
6360,16179839.6
6361,16184928.0
6362,16190017.2
6363,16195107.2
6364,16200198.0
6365,16205289.6
6366,16210382.0
6367,16215475.2
6368,16220569.2
6369,16225664.0
6370,16230759.6
6371,16235856.0
6372,16240953.2
6373,16246051.2
6374,16251150.0
6375,16256249.6
6376,16261350.0
6377,16266451.2
6378,16271553.2
6379,16276656.0
6380,16281759.6
6381,16286864.0
6382,16291969.2
6383,16297075.2
6384,16302182.0
6385,16307289.6
6386,16312398.0
6387,16317507.2
6388,16322617.2
6389,16327728.0
6390,16332839.6
6391,16337952.0
6392,16343065.2
6393,16348179.2
6394,16353294.0
6395,16358409.6
6396,16363526.0
6397,16368643.2
6398,16373761.2
6399,16378880.0
6400,16383999.6
6401,16389120.0
6402,16394241.2
6403,16399363.2
6404,16404486.0
6405,16409609.6
6406,16414734.0
6407,16419859.2
6408,16424985.2
6409,16430112.0
6410,16435239.6
6411,16440368.0
6412,16445497.2
6413,16450627.2
6414,16455758.0
6415,16460889.6
6416,16466022.0
6417,16471155.2
6418,16476289.2
6419,16481424.0
6420,16486559.6
6421,16491696.0
6422,16496833.2
6423,16501971.2
6424,16507110.0
6425,16512249.6
6426,16517390.0
6427,16522531.2
6428,16527673.2
6429,16532816.0
6430,16537959.6
6431,16543104.0
6432,16548249.2
6433,16553395.2
6434,16558542.0
6435,16563689.6
6436,16568838.0
6437,16573987.2
6438,16579137.2
6439,16584288.0
6440,16589439.6
6441,16594592.0
6442,16599745.2
6443,16604899.2
6444,16610054.0
6445,16615209.6
6446,16620366.0
6447,16625523.2
6448,16630681.2
6449,16635840.0
6450,16640999.6
6451,16646160.0
6452,16651321.2
6453,16656483.2
6454,16661646.0
6455,16666809.6
6456,16671974.0
6457,16677139.2
6458,16682305.2
6459,16687472.0
6460,16692639.6
6461,16697808.0
6462,16702977.2
6463,16708147.2
6464,16713318.0
6465,16718489.6
6466,16723662.0
6467,16728835.2
6468,16734009.2
6469,16739184.0
6470,16744359.6
6471,16749536.0
6472,16754713.2
6473,16759891.2
6474,16765070.0
6475,16770249.6
6476,16775430.0
6477,16780611.2
6478,16785793.2
6479,16790976.0
6480,16796159.6
6481,16801344.0
6482,16806529.2
6483,16811715.2
6484,16816902.0
6485,16822089.6
6486,16827278.0
6487,16832467.2
6488,16837657.2
6489,16842848.0
6490,16848039.6
6491,16853232.0
6492,16858425.2
6493,16863619.2
6494,16868814.0
6495,16874009.6
6496,16879206.0
6497,16884403.2
6498,16889601.2
6499,16894800.0
6500,16899999.6
6501,16905200.0
6502,16910401.2
6503,16915603.2
6504,16920806.0
6505,16926009.6
6506,16931214.0
