Matrix size,Lowest energy,Difference,Log
326,0.500000000884711248534641998608257998,8.84711248534641998608257998E-10,9.0531984509183570150216261171658179520863251112642
327,0.500000000876625530487387230103719327,8.76625530487387230103719327E-10,9.0571858852810403905854368133267346088991373361610
328,0.500000000868638044422894970518797071,8.68638044422894970518797071E-10,9.0611611534205993818799407684512306124208090311871
329,0.500000000860747303105452689251133803,8.60747303105452689251133803E-10,9.0651243293531814533077978114416600341316186495384
330,0.500000000852951846237915651078316490,8.52951846237915651078316490E-10,9.0690754864215376314368592467078882876091920184223
331,0.500000000845250239894153794706044541,8.45250239894153794706044541E-10,9.0730146973031665576712347853678677995245777265958
332,0.500000000837641075965123247271133839,8.37641075965123247271133839E-10,9.0769420340183357946446134317790998663045592126045
333,0.500000000830122971618195637182371867,8.30122971618195637182371867E-10,9.0808575679379825907339627620402108691004714820811
334,0.500000000822694568769389277061286565,8.22694568769389277061286565E-10,9.0847613697914962775915901409333159945905402927656
335,0.500000000815354533568156860529191396,8.15354533568156860529191396E-10,9.0886535096743844376479087744945279203430577141826
336,0.500000000808101555894394656994208223,8.08101555894394656994208223E-10,9.0925340570558248811511442134772158196923170134551
337,0.500000000800934348867347938142743337,8.00934348867347938142743337E-10,9.0964030807861055114602458989838562601248306213884
338,0.500000000793851648366097099972464407,7.93851648366097099972464407E-10,9.1002606491039540391362813080601492374889491463171
339,0.500000000786852212561318146983713291,7.86852212561318146983713291E-10,9.1041068296437595019751120685706861377042874073788
340,0.500000000779934821458020176600823891,7.79934821458020176600823891E-10,9.1079416894426875111524022786179619917846559726474
341,0.500000000773098276448971215188952735,7.73098276448971215188952735E-10,9.1117652949476910908111313327379300022951377688607
342,0.500000000766341399878532170528688376,7.66341399878532170528688376E-10,9.1155777120224189375026859703307082994405240972163
343,0.500000000759663034616626779034325036,7.59663034616626779034325036E-10,9.1193790059540229036092609930178065962790795506470
344,0.500000000753062043642583325806513244,7.53062043642583325806513244E-10,9.1231692414598664622981854658876591491262598653256
345,0.500000000746537309638591559021364556,7.46537309638591559021364556E-10,9.1269484826941358685081165680106667576804268743450
346,0.500000000740087734592525570447602512,7.40087734592525570447602512E-10,9.1307167932543557178315181989835450909679639848882
347,0.500000000733712239409890608780716874,7.33712239409890608780716874E-10,9.1344742361878105489263080419304628465464424205933
348,0.500000000727409763534658703405214737,7.27409763534658703405214737E-10,9.1382208739978741128495426857535276911499551929836
349,0.500000000721179264578764683391380819,7.21179264578764683391380819E-10,9.1419567686502479037324076112689798970092849674852
350,0.500000000715019717960040718079515686,7.15019717960040718079515686E-10,9.1456819815791104901804848329594466053386447619317
351,0.500000000708930116548373736994480392,7.08930116548373736994480392E-10,9.1493965736931791962627364710848930933257531881329
352,0.500000000702909470319876254596410498,7.02909470319876254596410498E-10,9.1531006053816856124385004609868624367093775042427
353,0.500000000696956806018867018450437701,6.96956806018867018450437701E-10,9.1567941365202663990012479340899609969800026655418
354,0.500000000691071166827463598019290799,6.91071166827463598019290799E-10,9.1604772264767708356103489274111704388873893964158
355,0.500000000685251612042594633661150333,6.85251612042594633661150333E-10,9.1641499341169865125177449093995663667642352649206
356,0.500000000679497216760244837657312279,6.79497216760244837657312279E-10,9.1678123178102845372464003379780648561867657155483
357,0.500000000673807071566751011643394010,6.73807071566751011643394010E-10,9.1714644354351856319214186679916703194265817630696
358,0.500000000668180282236972463157277322,6.68180282236972463157277322E-10,9.1751063443848484320883809139466340756875926554069
359,0.500000000662615969439164090599232749,6.62615969439164090599232749E-10,9.1787381015724812818189036526563537330683733660487
360,0.500000000657113268446385104210501485,6.57113268446385104210501485E-10,9.1823597634366788309971788079781432124436337674823
361,0.500000000651671328854281064812962328,6.51671328854281064812962328E-10,9.1859713859466846483417704963740426244073100254809
362,0.500000000646289314305081303238796692,6.46289314305081303238796692E-10,9.1895730246075810966924758141831197932507628750278
363,0.500000000640966402217658132196048860,6.40966402217658132196048860E-10,9.1931647344654076854692531513926661949555096413306
364,0.500000000635701783523498532678633170,6.35701783523498532678633170E-10,9.1967465701122090478540473162326270375022250280932
365,0.500000000630494662408442973895513463,6.30494662408442973895513463E-10,9.2003185856910137352563124217115407540609719664415
366,0.500000000625344256060050085940271552,6.25344256060050085940271552E-10,9.2038808349007449295105083385029489397286809329925
367,0.500000000620249794420449640561869054,6.20249794420449640561869054E-10,9.2074333710010642205306061216633974328354454284127
368,0.500000000615210519944550096642689138,6.15210519944550096642689138E-10,9.2109762468171495234214037573868247105496641030659
369,0.500000000610225687363470563565830210,6.10225687363470563565830210E-10,9.2145095147444081987375575998045738883946850135149
370,0.500000000605294563453070500752561704,6.05294563453070500752561704E-10,9.2180332267531264480716567495140144761354211752688
371,0.500000000600416426807453933334905847,6.00416426807453933334905847E-10,9.2215474343930559957442979767186038490770747691634
372,0.500000000595590567617328193381869258,5.95590567617328193381869258E-10,9.2250521887979390995145804846817512722679475258689
373,0.500000000590816287453100519457974472,5.90816287453100519457974472E-10,9.2285475406899728292380498142568361626224070400957
374,0.500000000586092899052598792498393590,5.86092899052598792498393590E-10,9.2320335403842136531481030460243154566650389425718
375,0.500000000581419726113305861367103952,5.81419726113305861367103952E-10,9.2355102377929232415166744461001395505868028197136
376,0.500000000576796103088999763330615807,5.76796103088999763330615807E-10,9.2389776824298564369369543397029932771832683067863
377,0.500000000572221374990694994963264528,5.72221374990694994963264528E-10,9.2424359234144923210920048281318325586342615864684
378,0.500000000567694897191782755522660528,5.67694897191782755522660528E-10,9.2458850094762092896014008735969076843662463999967
379,0.500000000563216035237270840473587379,5.63216035237270840473587379E-10,9.2493249889584049752455187141146832920130773295607
380,0.500000000558784164657026301817799059,5.58784164657026301817799059E-10,9.2527559098225619709278014059647745833597182915950
381,0.500000000554398670782926748589153938,5.54398670782926748589153938E-10,9.2561778196522601166975369184039783831529012532722
382,0.500000000550058948569828401982238499,5.50058948569828401982238499E-10,9.2595907656571362657744556028899084201146360687072
383,0.500000000545764402420261574943167094,5.45764402420261574943167094E-10,9.2629947946767923014278270784400189337262516030757
384,0.500000000541514446012766449225947866,5.41514446012766449225947866E-10,9.2663899531846522522956728735534383090407513422044
385,0.500000000537308502133784370947825915,5.37308502133784370947825915E-10,9.2697762872917692658268145226231602326080113245794
386,0.500000000533146002513022005498055521,5.33146002513022005498055521E-10,9.2731538427505832404046723478184514563255889996424
387,0.500000000529026387662207845382567850,5.29026387662207845382567850E-10,9.2765226649586298839028546031443411780608976911170
388,0.500000000524949106717162652253626589,5.24949106717162652253626589E-10,9.2798827989622019366031643579208961754142513951513
389,0.500000000520913617283107398557811350,5.20913617283107398557811350E-10,9.2832342894599633034232852159735464244539484696471
390,0.500000000516919385283134230961448791,5.16919385283134230961448791E-10,9.2865771808065168247595814898231216179128119596396
391,0.500000000512965884809767893965730491,5.12965884809767893965730491E-10,9.2899115170159263875827188301857924360348564811743
392,0.500000000509052597979546874574014161,5.09052597979546874574014161E-10,9.2932373417651940847122673811610172625326237621634
393,0.500000000505179014790555324462793700,5.05179014790555324462793700E-10,9.2965546983976931169117978740126128638850856897019
394,0.500000000501344632982838612747740525,5.01344632982838612747740525E-10,9.2998636299265570751723512112930181573401990429358
395,0.500000000497548957901636937643756493,4.97548957901636937643756493E-10,9.3031641790380263314308850571168648054777529122831
396,0.500000000493791502363373246707172884,4.93791502363373246707172884E-10,9.3064563880947521064234581146811054789072677984248
397,0.500000000490071786524333132934296351,4.90071786524333132934296351E-10,9.3097402991390589312690211288896254004056847098317
398,0.500000000486389337751976075715279534,4.86389337751976075715279534E-10,9.3130159538961660854518706573457964223306047371159
399,0.500000000482743690498818853920920659,4.82743690498818853920920659E-10,9.3162833937773686320835347201048439195287559780115
400,0.500000000479134386178833415279071667,4.79134386178833415279071667E-10,9.3195426598831786768178513545138650264492684788934
401,0.500000000475560973046302969384327332,4.75560973046302969384327332E-10,9.3227937930064274227427969144733641659135148614876
402,0.500000000472023006077081415480197875,4.72023006077081415480197875E-10,9.3260368336353286289998217087657924067787700744289
403,0.500000000468520046852202616079511713,4.68520046852202616079511713E-10,9.3292718219565040324409415383751965061782527835046
404,0.500000000465051663443787332266742232,4.65051663443787332266742232E-10,9.3324987978579712952190256018149426407402542705930
405,0.500000000461617430303196895851688326,4.61617430303196895851688326E-10,9.3357178009320950550673925497102589656360611071835
406,0.500000000458216928151384002288730459,4.58216928151384002288730459E-10,9.3389288704785015909380149423472395890542681829441
407,0.500000000454849743871392146195296406,4.54849743871392146195296406E-10,9.3421320455069576800314046253782353321096500185398
408,0.500000000451515470402956492958644175,4.51515470402956492958644175E-10,9.3453273647402141306448574136267037261293570045596
409,0.500000000448213706639160036976557622,4.48213706639160036976557622E-10,9.3485148666168145554586249416771715561939190679339
410,0.500000000444944057325100116480500062,4.44944057325100116480500062E-10,9.3516945892938698477314293441817262573323197416894
411,0.500000000441706132958521362064123803,4.41706132958521362064123803E-10,9.3548665706497988938828499340267279444287059468402
412,0.500000000438499549692372258159886881,4.38499549692372258159886881E-10,9.3580308482870360096830596599482806682587954675294
413,0.500000000435323929239243541073992227,4.35323929239243541073992227E-10,9.3611874595347055680961163111565250638258772416232
414,0.500000000432178898777647639740177062,4.32178898777647639740177062E-10,9.3643364414512643017140623618102730352950117465578
415,0.500000000429064090860099328003990189,4.29064090860099328003990189E-10,9.3674778308271117725371982261082942111050626898169
416,0.500000000425979143322958790135099695,4.25979143322958790135099695E-10,9.3706116641871694150307904737096625747907787266524
417,0.500000000422923699197999110776580364,4.22923699197999110776580364E-10,9.3737379777934286701327149295221125771163309181275
418,0.500000000419897406625661237642044326,4.19897406625661237642044326E-10,9.3768568076474685870619608236129459321355144604078
419,0.500000000416899918769960223479244033,4.16899918769960223479244033E-10,9.3799681894929433861762845988475146541408614005850
420,0.500000000413930893735007488604909917,4.13930893735007488604909917E-10,9.3830721588180403914318644966307721789272162777818
421,0.500000000410989994483114681124092329,4.10989994483114681124092329E-10,9.3861687508579087322894642801069368403995128745172
422,0.500000000408076888754445462319646664,4.08076888754445462319646664E-10,9.3892580005970592741076102588168736043377784274523
423,0.500000000405191248988182416550623776,4.05191248988182416550623776E-10,9.3923399427717361468690752139400515383809727864382
424,0.500000000402332752245176988029066244,4.02332752245176988029066244E-10,9.3954146118722603077521065941148039240186452136786
425,0.500000000399501080132051161863560150,3.99501080132051161863560150E-10,9.3984820421453455001604194930388454270015707973504
426,0.500000000396695918726720287053501358,3.96695918726720287053501358E-10,9.4015422675963870210418355637035972403911854961481
427,0.500000000393916958505307180351639793,3.93916958505307180351639793E-10,9.4045953219917236733407755032535728855947700947067
428,0.500000000391163894270418350363192457,3.91163894270418350363192457E-10,9.4076412388608732686593774843454986132848365510239
429,0.500000000388436425080753830289187237,3.88436425080753830289187237E-10,9.4106800514987420708058478136002127497042354233413
430,0.500000000385734254182022801302934394,3.85734254182022801302934394E-10,9.4137117929678085290345260770130351289380870940047
431,0.500000000383057088939137821300240650,3.83057088939137821300240650E-10,9.4167364961002816556194991515572263636414280797468
432,0.500000000380404640769661081487704936,3.80404640769661081487704936E-10,9.4197541935002344190341203681372217723819760131099
433,0.500000000377776625078476756798077771,3.77776625078476756798077771E-10,9.4227649175457124827278276347374862380508854179721
434,0.500000000375172761193664101821075983,3.75172761193664101821075983E-10,9.4257687003908186250925084731591081008258848885320
435,0.500000000372592772303546494867006222,3.72592772303546494867006222E-10,9.4287655739677732056574192657991057449141621873437
436,0.500000000370036385394892251353833416,3.70036385394892251353833416E-10,9.4317555699889509777336131723582988989610142962721
437,0.500000000367503331192243550722922630,3.67503331192243550722922630E-10,9.4347387199488945753764529989419253479624079739769
438,0.500000000364993344098350340471859989,3.64993344098350340471859989E-10,9.4377150551263050202503211300136201937045186105771
439,0.500000000362506162135686659856166028,3.62506162135686659856166028E-10,9.4406846065860095256991445029077176554175811930015
440,0.500000000360041526889027280614237776,3.60041526889027280614237776E-10,9.4436474051809069371665569271151190198687544508145
441,0.500000000357599183449063095121525633,3.57599183449063095121525633E-10,9.4466034815538911037385233875094099720648414620083
442,0.500000000355178880357034169654776416,3.55178880357034169654776416E-10,9.4495528661397524696376881915836506920370067775018
443,0.500000000352780369550359830113325819,3.52780369550359830113325819E-10,9.4524955891670582000560027605477985014198322008797
444,0.500000000350403406309245633329584408,3.50403406309245633329584408E-10,9.4554316806600111239253685024339730657533208714484
445,0.500000000348047749204247535195033883,3.48047749204247535195033883E-10,9.4583611704402877631378121149536016243977297845597
446,0.500000000345713160044773972247355103,3.45713160044773972247355103E-10,9.4612840881288557564386326894890172247808282600709
447,0.500000000343399403828507032855892008,3.43399403828507032855892008E-10,9.4642004631477709456074270927903334689743419964379
448,0.500000000341106248691724317328366410,3.41106248691724317328366410E-10,9.4671103247219543815912414403807580344012064037071
449,0.500000000338833465860503469458727362,3.38833465860503469458727362E-10,9.4700137018809495361909062846205242977471212237981
450,0.500000000336580829602791772466903278,3.36580829602791772466903278E-10,9.4729106234606599868824018583919060100963122098744
451,0.500000000334348117181323616791280772,3.34348117181323616791280772E-10,9.4758011181050678056368814461117153025717507629298
452,0.500000000332135108807368970800444070,3.32135108807368970800444070E-10,9.4786852142679329505066287988364352453562572873095
453,0.500000000329941587595296421300953300,3.29941587595296421300953300E-10,9.4815629402144738712868709803987585758873128238059
454,0.500000000327767339517934653328812614,3.27767339517934653328812614E-10,9.4844343240230296127238194193759404915832912894532
455,0.500000000325612153362716647493431987,3.25612153362716647493431987E-10,9.4872993935867036223478619598009604208450270372441
456,0.500000000323475820688591155525915470,3.23475820688591155525915470E-10,9.4901581766149895475987210724485812130411202001841
457,0.500000000321358135783686421174679061,3.21358135783686421174679061E-10,9.4930107006353792105677262362735133404146580051203
458,0.500000000319258895623711369481250333,3.19258895623711369481250333E-10,9.4958569929949530407415408746303109006907041125088
459,0.500000000317177899831079870471206934,3.17177899831079870471206934E-10,9.4986970808619531592197232359409253239883143439392
460,0.500000000315114950634743954045057408,3.15114950634743954045057408E-10,9.5015309912273393601987924180024210538770445515243
461,0.500000000313069852830722182461911707,3.13069852830722182461911707E-10,9.5043587509063281992838823309662007712118740344753
462,0.500000000311042413743309657042383272,3.11042413743309657042383272E-10,9.5071803865399154328351286300512801510399899155622
463,0.500000000309032443186956471832733034,3.09032443186956471832733034E-10,9.5099959245963819870053151706632930770593294821355
464,0.500000000307039753428801661360342849,3.07039753428801661360342849E-10,9.5128053913727837001069555278737055737083194503600
465,0.500000000305064159151849992341931051,3.05064159151849992341931051E-10,9.5156088129964250442045364265334663337520853266664
466,0.500000000303105477418779235531775405,3.03105477418779235531775405E-10,9.5184062154263170062201502883412101936483281206583
467,0.500000000301163527636365773577079229,3.01163527636365773577079229E-10,9.5211976244546193689255328453078115188777991709577
468,0.500000000299238131520516699797015398,2.99238131520516699797015398E-10,9.5239830657080675718542526138114205055336038981746
469,0.500000000297329113061896807412124839,2.97329113061896807412124839E-10,9.5267625646493843391888541894552082423027091576684
470,0.500000000295436298492139089094052989,2.95436298492139089094052989E-10,9.5295361465786762963868777726878697270757312166904
471,0.500000000293559516250627635010812420,2.93559516250627635010812420E-10,9.5323038366348157548122107070899838612428798939768
472,0.500000000291698596951842058138780871,2.91698596951842058138780871E-10,9.5350656597968078317909443611663429005335267027595
473,0.500000000289853373353252765119938230,2.89853373353252765119938230E-10,9.5378216408851431296015372123358196240962633588567
474,0.500000000288023680323756656717287687,2.88023680323756656717287687E-10,9.5405718045631361334452971166576483531941675438627
475,0.500000000286209354812643043257329630,2.86209354812643043257329630E-10,9.5433161753382495114087352591505666203197095207585
476,0.500000000284410235819079776638214960,2.84410235819079776638214960E-10,9.5460547775634044935558180609403180649631129049925
477,0.500000000282626164362109804552767452,2.82626164362109804552767452E-10,9.5487876354382775123307641312761740409813632387475
478,0.500000000280856983451148567345983660,2.80856983451148567345983660E-10,9.5515147730105832680076843627694653568527156475779
479,0.500000000279102538056972843365330387,2.79102538056972843365330387E-10,9.5542362141773444019711129161897497978103570227631
480,0.500000000277362675083191860161881448,2.77362675083191860161881448E-10,9.5569519826861479329864544182603297523395093480303
481,0.500000000275637243338191671674809815,2.75637243338191671674809815E-10,9.5596621021363886208453028960252214293732651576720
482,0.500000000273926093507543980502735205,2.73926093507543980502735205E-10,9.5623665959804994308690266992795051873979853226500
483,0.500000000272229078126870776274065163,2.72229078126870776274065163E-10,9.5650654875251692551495481413751782541249823447018
484,0.500000000270546051555156341449587691,2.70546051555156341449587691E-10,9.5677587999325480399447323710301409121934215428986
485,0.500000000268876869948498335011308970,2.68876869948498335011308970E-10,9.5704465562214394897431933153745020843240348344103
486,0.500000000267221391234289847674837393,2.67221391234289847674837393E-10,9.5731287792684814954817697200451828831174314762385
487,0.500000000265579475085824494701276083,2.65579475085824494701276083E-10,9.5758054918093144215298952308468776708485224521130
488,0.500000000263950982897316736011012661,2.63950982897316736011012661E-10,9.5784767164397374468105376510597040343918231124022
489,0.500000000262335777759329843727867090,2.62335777759329843727867090E-10,9.5811424756168530368986875452550788862302561229309
490,0.500000000260733724434604002981833712,2.60733724434604002981833712E-10,9.5838027916601997673817912252180595132001765438276
491,0.500000000259144689334277265581120070,2.59144689334277265581120070E-10,9.5864576867528735829074483450440303777175506141830
492,0.500000000257568540494492170997792099,2.57568540494492170997792099E-10,9.5891071829426376615937896901682569537892325908733
493,0.500000000256005147553381008754504159,2.56005147553381008754504159E-10,9.5917513021430210291197813316377905868448297633290
494,0.500000000254454381728422863169810301,2.54454381728422863169810301E-10,9.5943900661344060223209761146010141535955284152087
495,0.500000000252916115794165671816703256,2.52916115794165671816703256E-10,9.5970234965651047812369635206084791350485046037166
496,0.500000000251390224060306697573363023,2.51390224060306697573363023E-10,9.5996516149524248919334662420807556176670933312461
497,0.500000000249876582350124963819026195,2.49876582350124963819026195E-10,9.6022744426837242703273606029063563629130636162069
498,0.500000000248375067979259266837563768,2.48375067979259266837563768E-10,9.6048920010174554873585815429145482873951189780123
499,0.500000000246885559734825588615377476,2.46885559734825588615377476E-10,9.6075043110841995927433776046571786515360804856028
500,0.500000000245407937854867779935628566,2.45407937854867779935628566E-10,9.6101113938876896261674704493045378418605922036248
501,0.500000000243942084008135578715470034,2.43942084008135578715470034E-10,9.6127132703058238748589549434986464851297287198527
502,0.500000000242487881274184075688790400,2.42487881274184075688790400E-10,9.6153099610916690596806929915964405911713009728908
503,0.500000000241045214123788908019386645,2.41045214123788908019386645E-10,9.6179014868744535386918995482982690355973763408093
504,0.500000000239613968399671560215366325,2.39613968399671560215366325E-10,9.6204878681605506406856356152162525791366272643840
505,0.500000000238194031297529247818308506,2.38194031297529247818308506E-10,9.6230691253344522665944865585218178763415767515539
506,0.500000000236785291347363979285342832,2.36785291347363979285342832E-10,9.6256452786597328753787710088359977845797381334239
507,0.500000000235387638395105515832514966,2.35387638395105515832514966E-10,9.6282163482800039362051239571598473020507053894607
508,0.500000000234000963584523012027197450,2.34000963584523012027197450E-10,9.6307823542198590017336757209870024910399837606220
509,0.500000000232625159339420263006688055,2.32625159339420263006688055E-10,9.6333433163858094807194956429670017741036496740925
510,0.500000000231260119346109557498386520,2.31260119346109557498386520E-10,9.6358992545672112344371823701503388673988273052494
511,0.500000000229905738536159238965482049,2.29905738536159238965482049E-10,9.6384501884371821099277295795570657658856743255130
512,0.500000000228561913069410187892414971,2.28561913069410187892414971E-10,9.6409961375535104927257546084121833314935048847633
513,0.500000000227228540317256499442514431,2.27228540317256499442514431E-10,9.6435371213595550205297254113565228915686937784610
514,0.500000000225905518846185762957146801,2.25905518846185762957146801E-10,9.6460731591851355209589909846701089198563206282879
515,0.500000000224592748401574402257016627,2.24592748401574402257016627E-10,9.6486042702474153045798087904106008965120076667923
516,0.500000000223290129891733642695462696,2.23290129891733642695462696E-10,9.6511304736517749064609457329722010866691103005065
517,0.500000000221997565372201756607733137,2.21997565372201756607733137E-10,9.6536517883926773676831136482041108713234150917436
518,0.500000000220714958030278313999958171,2.20714958030278313999958171E-10,9.6561682333545251634788755295354273745515007360397
519,0.500000000219442212169796254230209086,2.19442212169796254230209086E-10,9.6586798273125088701931999093500900371700940646569
520,0.500000000218179233196127670638644732,2.18179233196127670638644732E-10,9.6611865889334476699299820255096928123778236998912
521,0.500000000216925927601419281978415589,2.16925927601419281978415589E-10,9.6636885367766217840884572166081035963692865293667
522,0.500000000215682202950053638574077190,2.15682202950053638574077190E-10,9.6661856892945969314320538123020871351321147597658
523,0.500000000214447967864332191104925675,2.14447967864332191104925675E-10,9.6686780648340408958797119384997574290938927446514
524,0.500000000213223132010376418479248557,2.13223132010376418479248557E-10,9.6711656816365322983048880232253722213636577759976
525,0.500000000212007606084243279675889545,2.12007606084243279675889545E-10,9.6736485578393616734487932242633390540061350148878
526,0.500000000210801301798251344815938061,2.10801301798251344815938061E-10,9.6761267114763249119210347914500367279747008859395
527,0.500000000209604131867514002754597328,2.09604131867514002754597328E-10,9.6786001604785091812205193523356427138629111856045
528,0.500000000208416009996676229682452497,2.08416009996676229682452497E-10,9.6810689226750713994312813979341910323656616367023
529,0.500000000207236850866851464244136000,2.07236850866851464244136000E-10,9.6835330157940093448570325128826069433043316766766
530,0.500000000206066570122755197854767111,2.06066570122755197854767111E-10,9.6859924574629254876156000757339885715718853171931
531,0.500000000204905084360031952149341616,2.04905084360031952149341616E-10,9.6884472652097836291646147359166512341092727052717
532,0.500000000203752311112772383823469180,2.03752311112772383823469180E-10,9.6908974564636584221421332126651435491892609500684
533,0.500000000202608168841217311008604383,2.02608168841217311008604383E-10,9.6933430485554778568894199396922953771352946090827
534,0.500000000201472576919645516219996522,2.01472576919645516219996522E-10,9.6957840587187587979817706987600154747038111047489
535,0.500000000200345455624442248243460460,2.00345455624442248243460460E-10,9.6982205040903356343518535006642580417637068135383
536,0.500000000199226726122345388220360750,1.99226726122345388220360750E-10,9.7006524017110821365613248123974413732882317167606
537,0.500000000198116310458866314915036000,1.98116310458866314915036000E-10,9.7030797685266265849583801444208768422161388534459
538,0.500000000197014131546882549212809966,1.97014131546882549212809966E-10,9.7055026213880602530130834760932229101352494378390
539,0.500000000195920113155399322361299452,1.95920113155399322361299452E-10,9.7079209770526393063008746550122294446205678778264
540,0.500000000194834179898477248504504962,1.94834179898477248504504962E-10,9.7103348521844802135596144653091249184763205801686
541,0.500000000193756257224323357218590927,1.93756257224323357218590927E-10,9.7127442633552487139879786432578271099245617204720
542,0.500000000192686271404542770313212281,1.92686271404542770313212281E-10,9.7151492270448424327876944021257497999430759828040
543,0.500000000191624149523548367990240667,1.91624149523548367990240667E-10,9.7175497596420672118071302631410659480439619719618
544,0.500000000190569819468125844073028046,1.90569819468125844073028046E-10,9.7199458774453072076334557278349115213387740224932
545,0.500000000189523209917151578288247474,1.89523209917151578288247474E-10,9.7223375966631888524511761480349497552132865549099
546,0.500000000188484250331460821070999595,1.88484250331460821070999595E-10,9.7247249334152387255905798108517460254255814252134
547,0.500000000187452870943863719157858132,1.87452870943863719157858132E-10,9.7271079037325354121720692792462070748228863097585
548,0.500000000186429002749306763174889313,1.86429002749306763174889313E-10,9.7294865235583554061517749772872107577986840219586
549,0.500000000185412577495177274171365755,1.85412577495177274171365755E-10,9.7318608087488131332524089480899460566305670132252
550,0.500000000184403527671748598172933652,1.84403527671748598172933652E-10,9.7342307750734951477586824310443712883248425638126
551,0.500000000183401786502763709164667814,1.83401786502763709164667814E-10,9.7365964382160885818193577896965724078234682663367
552,0.500000000182407287936154979813264140,1.82407287936154979813264140E-10,9.7389578137750038842129400212803029817166757503759
553,0.500000000181419966634897896878241200,1.81419966634897896878241200E-10,9.7413149172639919386337201808151486691428097164638
554,0.500000000180439757967996558430555681,1.80439757967996558430555681E-10,9.7436677641127556030415255041944282173953370810136
555,0.500000000179466598001598815168708714,1.79466598001598815168708714E-10,9.7460163696675557435305838076899075663932510660539
556,0.500000000178500423490238968111764536,1.78500423490238968111764536E-10,9.7483607491918118074595703236595755140324399569470
557,0.500000000177541171868205960188126466,1.77541171868205960188126466E-10,9.7507009178666970092025152208039302047475329350495
558,0.500000000176588781241035045674058344,1.76588781241035045674058344E-10,9.7530368907917281780126420572502458027475459216591
559,0.500000000175643190377120953503960637,1.75643190377120953503960637E-10,9.7553686829853503262318386637105837989701449291888
560,0.500000000174704338699450594568582970,1.74704338699450594568582970E-10,9.7576963093855159985063269328389791612673650755326
561,0.500000000173772166277453400652328517,1.73772166277453400652328517E-10,9.7600197848502594549302692589988693928728439385480
562,0.500000000172846613818967416331499866,1.72846613818967416331499866E-10,9.7623391241582657409747965779403859652789687632436
563,0.500000000171927622662319296103571271,1.71927622662319296103571271E-10,9.7646543420094347022441154647283338194058583443984
564,0.500000000171015134768516392673500169,1.71015134768516392673500169E-10,9.7669654530254399990568886464248397941293680199198
565,0.500000000170109092713549157328166226,1.70109092713549157328166226E-10,9.7692724717502831676344696806277121511679006269234
566,0.500000000169209439680802098781418239,1.69209439680802098781418239E-10,9.7715754126508427890340224996929352993878375932978
567,0.500000000168316119453571583382570067,1.68316119453571583382570067E-10,9.7738742901174188119527268088690011139567431199305
568,0.500000000167429076407688789795116436,1.67429076407688789795116436E-10,9.7761691184642720746184350816675301464520264704344
569,0.500000000166548255504246150696649912,1.66548255504246150696649912E-10,9.7784599119301590966392204503672628605353741611512
570,0.500000000165673602282425659048086857,1.65673602282425659048086857E-10,9.7807466846788621701278980769764273268408907238740
571,0.500000000164805062852427435683718729,1.64805062852427435683718729E-10,9.7830294507997148024011026891556618288772880772286
572,0.500000000163942583888496979070539731,1.63942583888496979070539731E-10,9.7853082243081225722779895026715070149523945387966
573,0.500000000163086112622049554256381809,1.63086112622049554256381809E-10,9.7875830191460794386429244552462364397151667262334
574,0.500000000162235596834890204554087338,1.62235596834890204554087338E-10,9.7898538491826795399039336353585720563225343803592
575,0.500000000161390984852527883636399985,1.61390984852527883636399985E-10,9.7921207282146245549804082351533897615181688935113
576,0.500000000160552225537582250186641099,1.60552225537582250186641099E-10,9.7943836699667266465696721621660942055734371055228
577,0.500000000159719268283281676445427794,1.59719268283281676445427794E-10,9.7966426880924070497993035912876448260338025025961
578,0.500000000158892063007051055103961215,1.58892063007051055103961215E-10,9.7988977961741903470984139187891381719697079371519
579,0.500000000158070560144188014628154131,1.58070560144188014628154131E-10,9.8011490077241944660613134018672233722220802692677
580,0.500000000157254710641626168912142671,1.57254710641626168912142671E-10,9.8033963361846164587088072932152327920838700468335
581,0.500000000156444465951784059395202314,1.56444465951784059395202314E-10,9.8056397949282140963929336504590593038429013211719
582,0.500000000155639778026498467256542205,1.55639778026498467256542205E-10,9.8078793972587833236751608217106473297116692426093
583,0.500000000154840599311040795466862586,1.54840599311040795466862586E-10,9.8101151564116316153121179740859192245251957466132
584,0.500000000154046882738215242039188487,1.54046882738215242039188487E-10,9.8123470855540472818495987358324479565153534695018
585,0.500000000153258581722537511128036508,1.53258581722537511128036508E-10,9.8145751977857647589970037646210072546854919844063
586,0.500000000152475650154492825362538429,1.52475650154492825362538429E-10,9.8167995061394259284215677221469503231155986029263
587,0.500000000151698042394872029189166768,1.51698042394872029189166768E-10,9.8190200235810375019005424245448428968826907958439
588,0.500000000150925713269184584585929957,1.50925713269184584585929957E-10,9.8212367630104245258375467295127961156557048623667
589,0.500000000150158618062147297247426894,1.50158618062147297247426894E-10,9.8234497372616800155562902812564820959890013572041
590,0.500000000149396712512247606794433648,1.49396712512247606794433648E-10,9.8256589591036107979315776965777307242571505454009
591,0.500000000148639952806380319373210945,1.48639952806380319373210945E-10,9.8278644412401795680109393857697189987468094529204
592,0.500000000147888295574556662842770144,1.47888295574556662842770144E-10,9.8300661963109432141692951776590134625795259595257
593,0.500000000147141697884684572122810125,1.47141697884684572122810125E-10,9.8322642368914874410990867210663412299258541059922
