Matrix size,Predicted Coefficient,Original Coefficient,Original - Constant,Log(Original - Constant),Error,Formula
686,0.20832141853834402,0.2074592111944337,0.0019699813238579778,-2.705537891089103,0.004156033077279214,0.00283exp(-x^-23.60880) + 0.20549
687,0.20832141853834402,0.2074576334933524,0.001968403622776671,-2.705885844333715,0.004163669615074954,0.00283exp(-x^-23.60880) + 0.20549
688,0.20832141853834402,0.2074560589245579,0.001966829053982183,-2.706233384940071,0.004171291107486074,0.00283exp(-x^-23.60880) + 0.20549
689,0.20832141853834402,0.2074544874593902,0.001965257588814495,-2.706580518026986,0.004178897692552962,0.00283exp(-x^-23.60880) + 0.20549
690,0.20832141853834402,0.2074529191493985,0.001963689278822789,-2.706927230993301,0.004186489120068994,0.00283exp(-x^-23.60880) + 0.20549
691,0.20832141853834402,0.2074513539020143,0.0019621240314385835,-2.70727354309939,0.0041940658374332584,0.00283exp(-x^-23.60880) + 0.20549
692,0.20832141853834402,0.2074497917528057,0.001960561882229983,-2.7076194452858,0.004201627671802793,0.00283exp(-x^-23.60880) + 0.20549
693,0.20832141853834402,0.2074482326807227,0.0019590028101469925,-2.707964941018813,0.00420917472440076,0.00283exp(-x^-23.60880) + 0.20549
694,0.20832141853834402,0.2074466766762349,0.00195744680565918,-2.7083100312228092,0.004216707040693359,0.00283exp(-x^-23.60880) + 0.20549
695,0.20832141853834402,0.2074451237279699,0.0019558938573941698,-2.7086547172369584,0.004224224675067537,0.00283exp(-x^-23.60880) + 0.20549
696,0.20832141853834402,0.207443573825351,0.001954343954775284,-2.7089990002307065,0.004231727678062862,0.00283exp(-x^-23.60880) + 0.20549
697,0.20832141853834402,0.2074420269580137,0.0019527970874379796,-2.7093428813328573,0.004239216099196272,0.00283exp(-x^-23.60880) + 0.20549
698,0.20832141853834402,0.2074404831146568,0.0019512532440810748,-2.709686361887072,0.0042466899925233574,0.00283exp(-x^-23.60880) + 0.20549
699,0.20832141853834402,0.2074389422860091,0.0019497124154333745,-2.710029442791885,0.0042541494022766396,0.00283exp(-x^-23.60880) + 0.20549
700,0.20832141853834402,0.2074374044608216,0.001948174590245877,-2.7103721253923507,0.004261594382267659,0.00283exp(-x^-23.60880) + 0.20549
701,0.20832141853834402,0.2074358696285778,0.0019466397580020778,-2.7107144108771175,0.0042690249827661494,0.00283exp(-x^-23.60880) + 0.20549
702,0.20832141853834402,0.2074343377803718,0.0019451079097960733,-2.711056300081725,0.004276441246248498,0.00283exp(-x^-23.60880) + 0.20549
703,0.20832141853834402,0.2074328089038697,0.0019435790332939795,-2.7113977946130667,0.00428384323179139,0.00283exp(-x^-23.60880) + 0.20549
704,0.20832141853834402,0.2074312830015595,0.0019420531309837785,-2.7117388927712516,0.004291230926715271,0.00283exp(-x^-23.60880) + 0.20549
705,0.20832141853834402,0.2074297600289182,0.0019405301583424739,-2.7120796033749106,0.00429860454595096,0.00283exp(-x^-23.60880) + 0.20549
706,0.20832141853834402,0.207428240009903,0.0019390101393272907,-2.712419919935024,0.004305963972882215,0.00283exp(-x^-23.60880) + 0.20549
707,0.20832141853834402,0.2074267229227757,0.001937493052199979,-2.71275984618765,0.004313309312134347,0.00283exp(-x^-23.60880) + 0.20549
708,0.20832141853834402,0.2074252087583578,0.001935978887782075,-2.713099383065714,0.004320640607527471,0.00283exp(-x^-23.60880) + 0.20549
709,0.20832141853834402,0.2074236975055522,0.0019344676349764833,-2.713438531938447,0.004327957912175321,0.00283exp(-x^-23.60880) + 0.20549
710,0.20832141853834402,0.2074221891549914,0.0019329592844156696,-2.7137772937933984,0.004335261270821419,0.00283exp(-x^-23.60880) + 0.20549
711,0.20832141853834402,0.207420683697017,0.0019314538264412762,-2.714115669689213,0.004342550729621262,0.00283exp(-x^-23.60880) + 0.20549
712,0.20832141853834402,0.2074191811046759,0.001929951234100169,-2.7144536645822632,0.004349826418477698,0.00283exp(-x^-23.60880) + 0.20549
713,0.20832141853834402,0.2074176814183793,0.001928451547803578,-2.714791268276231,0.00435708814111081,0.00283exp(-x^-23.60880) + 0.20549
714,0.20832141853834402,0.2074161845784588,0.001926954707883094,-2.7151284931014814,0.004364336185842739,0.00283exp(-x^-23.60880) + 0.20549
715,0.20832141853834402,0.2074146905452333,0.0019254606746575698,-2.715465346921085,0.004371570744228399,0.00283exp(-x^-23.60880) + 0.20549
716,0.20832141853834402,0.2074131994500134,0.0019239695794376899,-2.7158017990273082,0.004378791179823102,0.00283exp(-x^-23.60880) + 0.20549
717,0.20832141853834402,0.2074117111411297,0.0019224812705539718,-2.7161378825458717,0.004385998226471079,0.00283exp(-x^-23.60880) + 0.20549
718,0.20832141853834402,0.2074102256573316,0.0019209957867558913,-2.7164735876581783,0.0043931916959476,0.00283exp(-x^-23.60880) + 0.20549
719,0.20832141853834402,0.2074087429881156,0.0019195131175398783,-2.7168089156613355,0.004400371638531727,0.00283exp(-x^-23.60880) + 0.20549
720,0.20832141853834402,0.2074072631249163,0.0019180332543405898,-2.7171438674200896,0.0044075380951203,0.00283exp(-x^-23.60880) + 0.20549
721,0.20832141853834402,0.2074057860581522,0.001916556187576468,-2.717478444034616,0.004414691111534885,0.00283exp(-x^-23.60880) + 0.20549
722,0.20832141853834402,0.2074043117780158,0.0019150819074400804,-2.717812646662177,0.004421830734694631,0.00283exp(-x^-23.60880) + 0.20549
723,0.20832141853834402,0.2074028402750046,0.0019136104044288893,-2.718146476396862,0.004428957010045887,0.00283exp(-x^-23.60880) + 0.20549
724,0.20832141853834402,0.2074013715401771,0.0019121416696013804,-2.718479934211148,0.004436069980321656,0.00283exp(-x^-23.60880) + 0.20549
725,0.20832141853834402,0.2073999055649023,0.001910675694326569,-2.7188130210123505,0.004443169686754546,0.00283exp(-x^-23.60880) + 0.20549
726,0.20832141853834402,0.2073984423388831,0.0019092124683073863,-2.719145738091979,0.004450256178649575,0.00283exp(-x^-23.60880) + 0.20549
727,0.20832141853834402,0.2073969818842349,0.0019077520136591697,-2.7194780793693156,0.004457329348337055,0.00283exp(-x^-23.60880) + 0.20549
728,0.20832141853834402,0.2073955241008548,0.0019062942302790764,-2.7198100665913483,0.004464389680073167,0.00283exp(-x^-23.60880) + 0.20549
729,0.20832141853834402,0.2073940690701533,0.0019048391995775682,-2.7201416801897684,0.0044714367790191925,0.00283exp(-x^-23.60880) + 0.20549
730,0.20832141853834402,0.2073926167530737,0.0019033868824979705,-2.720472928025704,0.004478470833781803,0.00283exp(-x^-23.60880) + 0.20549
731,0.20832141853834402,0.2073911671402167,0.0019019372696409687,-2.7208038112146125,0.004485491889335812,0.00283exp(-x^-23.60880) + 0.20549
732,0.20832141853834402,0.2073897201884437,0.0019004903178679866,-2.7211343385876954,0.004492500154075758,0.00283exp(-x^-23.60880) + 0.20549
733,0.20832141853834402,0.2073882759929561,0.0018990461223803712,-2.721464487368279,0.004499495166349814,0.00283exp(-x^-23.60880) + 0.20549
734,0.20832141853834402,0.2073868344407323,0.0018976045701565858,-2.7217942823675827,0.0045064774730374756,0.00283exp(-x^-23.60880) + 0.20549
735,0.20832141853834402,0.2073853955572783,0.001896165686702589,-2.722123716746487,0.004513446950063496,0.00283exp(-x^-23.60880) + 0.20549
